dataset,dataset_family,method,view,cell_count,adj_precision,adj_recall,adj_f1,np2,np3,local_direction_error_deg,angular_error_deg,radial_spearman,area_cv,overlap_ratio,gap_ratio,invalid_polygon_count
NE-Admin0-Africa,Natural Earth,Direct Polar,disk,50,0.45,0.9908256880733946,0.6189111747851003,0.5433275007473365,0.5731481912986396,29.370720653316315,5.593024999586212,0.91089425692754,1.9650701586025092,0.0190516601004333,0.0113319560565263,29.0
NE-Admin0-Africa,Natural Earth,GeoAnnulus-Final,annulus,50,0.6206896551724138,0.6605504587155964,0.6400000000000001,0.5424469395518259,0.6620767629559208,25.962358895455253,3.6650807196896,0.8848700939451211,0.7233297781845762,7.347170621791874e-16,2.7551889831719528e-15,0.0
NE-Admin0-Africa,Natural Earth,GeoDisk-Final,disk,50,0.7235772357723578,0.8165137614678899,0.7672413793103449,0.6846186350629074,0.7754105859979846,22.71084068179805,5.948830629635264,0.9432302504840532,0.6618635397374643,1.696314753159307e-15,1.4135956276327558e-15,0.0
NE-Admin0-Africa,Natural Earth,Harmonic,annulus,50,0.5454545454545454,0.5504587155963303,0.547945205479452,0.5331234392990687,0.625974976171296,34.26628073398994,3.083873311033473,0.5675443003742208,0.8975414201948805,0.0104225200966369,3.673585310895937e-16,0.0
NE-Admin0-Africa,Natural Earth,Harmonic,disk,50,0.5585585585585585,0.5688073394495413,0.5636363636363636,0.536184193691141,0.6373799868398727,33.99896610398168,6.2366172358835374,0.5922439180215411,1.3302484818221618,0.0023299893451217,1.1308765021062046e-15,0.0
NE-Admin0-Africa,Natural Earth,Regular Topology,annulus,50,0.5398230088495575,0.5596330275229358,0.5495495495495495,0.4106883009777746,0.4955098314472584,40.65227502619815,13.76017388982424,0.7802393640437912,1.020274347303287,0.0163643681446173,0.0200940752286516,0.0
NE-Admin0-Africa,Natural Earth,Regular Topology,disk,50,0.5327868852459017,0.5963302752293578,0.5627705627705627,0.4389805322243403,0.5174732444227725,39.11888828129872,13.76017388982424,0.9004554602088457,1.1800034153964438,0.009999201582237,0.0142187847694847,0.0
Synthetic-concave_u,Synthetic,Area-balanced,annulus,172,0.5842696629213483,0.8754208754208754,0.7008086253369272,0.5907438683158313,0.591013627155055,19.315121740950666,1.1642374033122018,0.9467761937753512,1.5283586002237892,1.6531133899031716e-15,1.102075593268781e-15,0.0
Synthetic-concave_u,Synthetic,Area-balanced,disk,172,0.5969498910675382,0.9225589225589226,0.7248677248677249,0.5957549906995668,0.5892274086319788,21.995222906935393,4.0787264085588575,0.9631843432388238,1.3343995691438344,5.654382510531023e-16,1.696314753159307e-15,0.0
Synthetic-concave_u,Synthetic,Direct Polar,annulus,172,0.7694300518134715,1.0,0.8696925329428989,0.8066763121739183,0.8234711977955496,18.662317956672723,0.3605725648745914,0.9761651840283804,3.315596929112926,0.0,0.1640273436243568,0.0
Synthetic-concave_u,Synthetic,Direct Polar,disk,172,0.8070652173913043,1.0,0.8932330827067669,0.8301706402282848,0.8366281811719923,17.717388768727464,0.7627324779441811,0.9758327640887372,1.8932942523196712,4.240786882898267e-16,0.1578602419065955,0.0
Synthetic-concave_u,Synthetic,GeoAnnulus-Final,annulus,172,0.6363636363636364,0.9663299663299664,0.7673796791443851,0.6240125933546397,0.6055944443828003,19.38126590999889,0.9054761956444304,0.9585711743105322,1.7830352840420485,1.8367926554479683e-16,5.510377966343905e-16,0.0
Synthetic-concave_u,Synthetic,GeoDisk-Final,disk,172,0.625,0.9764309764309764,0.7621550591327202,0.6156535224272811,0.5983190309732076,20.34038512414176,4.019508906574513,0.959213334980182,1.3466478083563724,0.0,1.2722360648694805e-15,0.0
Synthetic-concave_u,Synthetic,Harmonic,annulus,172,0.3167539267015706,0.4074074074074074,0.3564064801178202,0.2835991401115377,0.3089987173112404,37.02401909909205,0.8914489430789185,0.2129751176874498,1.933634093554508,0.0082341829845447,9.183963277239842e-16,0.0
Synthetic-concave_u,Synthetic,Harmonic,disk,172,0.3194805194805195,0.4141414141414141,0.3607038123167155,0.3052313317817817,0.2809738118691748,35.814107975812824,0.8084258244906756,0.028540837491829,2.359790827858105,0.0078236635902739,1.1308765021062046e-15,0.0
Synthetic-concave_u,Synthetic,Regular Topology,annulus,172,0.4916467780429594,0.6936026936026936,0.5754189944134078,0.4060957651359402,0.3606027519239578,31.37057417546337,3.1469428962883814,0.9445268176451524,1.7449410827007887,0.0084259231875866,0.0102628780963322,1.0
Synthetic-concave_u,Synthetic,Regular Topology,disk,172,0.3493788819875776,0.7575757575757576,0.4782146652497343,0.3592179489762417,0.305114075007784,33.59694008349437,3.1469428962883823,0.9546761837414164,1.8942210473251644,0.0048514468369117,0.007005742078523,1.0
Synthetic-disconnected,Synthetic,Area-balanced,annulus,160,0.5903614457831325,0.8626760563380281,0.7010014306151645,0.5931841328549226,0.6015785675682442,17.835327717168884,0.7158706295559086,0.9937242787065144,1.008399688465235,0.0,1.8367926554479684e-15,0.0
Synthetic-disconnected,Synthetic,Area-balanced,disk,160,0.636150234741784,0.954225352112676,0.7633802816901408,0.6319214600454442,0.6186709668907007,15.640079826651167,1.6157998279033468,0.996995489689542,0.8854248769209668,0.0,1.5549551903960316e-15,0.0
Synthetic-disconnected,Synthetic,Direct Polar,annulus,160,0.7286821705426356,0.9929577464788732,0.8405365126676602,0.7595676233703518,0.7755779361545534,18.2839971477534,0.3662745207377736,0.9815639054279792,2.55568248157491,0.0015674131930971,0.0719069584205617,2.0
Synthetic-disconnected,Synthetic,Direct Polar,disk,160,0.8202898550724638,0.9964788732394366,0.8998410174880763,0.8349567904736732,0.8406925711788494,15.884138227445357,0.8514433576543874,0.9835398446751512,0.97621103088761,0.0,0.0781983375821853,1.0
Synthetic-disconnected,Synthetic,GeoAnnulus-Final,annulus,160,0.6037735849056604,0.9014084507042254,0.7231638418079096,0.6038861406056477,0.6058903511285493,19.006056633441517,1.1460764440011144,0.9885797320878976,0.9101034919561772,9.183963277239842e-16,1.8367926554479684e-15,0.0
Synthetic-disconnected,Synthetic,GeoDisk-Final,disk,160,0.6420323325635104,0.9788732394366196,0.7754532775453278,0.6357352345308687,0.6236261575905039,15.76572117638611,2.8422046842366933,0.9963808192685938,0.8287908029617326,0.0,1.4135956276327558e-15,0.0
Synthetic-disconnected,Synthetic,Harmonic,annulus,160,0.4100719424460431,0.602112676056338,0.4878744650499286,0.4209777930983743,0.4470286407875351,31.832193357015328,0.6878929741225324,0.5927454332622196,1.0945885589051174,0.0503345287712809,1.102075593268781e-15,0.0
Synthetic-disconnected,Synthetic,Harmonic,disk,160,0.4584382871536523,0.6408450704225352,0.5345080763582967,0.4576089760756123,0.470075333425311,28.095315433386286,1.1123568052027113,0.5967372839465955,1.118564665964337,0.0007002681222611,1.4135956276327558e-15,0.0
Synthetic-disconnected,Synthetic,Regular Topology,annulus,160,0.4425,0.6232394366197183,0.5175438596491228,0.3500156642011244,0.3436980437393304,32.903256241949485,3.255272900164362,0.9337867167314944,1.5901000083959316,0.0119230412650971,0.013944840631018,3.0
Synthetic-disconnected,Synthetic,Regular Topology,disk,160,0.3552397868561279,0.704225352112676,0.4722550177095632,0.3185556180724009,0.3010732056377206,33.77920698378029,3.2552729001643628,0.9483361929404432,1.887820928039631,0.0070129980903493,0.0095834756689443,3.0
Synthetic-disk_like,Synthetic,Area-balanced,annulus,149,0.597911227154047,0.8544776119402985,0.7035330261136712,0.6247183996641162,0.6593898752864357,16.44278701594968,0.272373639369623,0.9924143465297878,0.3069678155238178,5.510377966343905e-16,9.183963277239842e-16,0.0
Synthetic-disk_like,Synthetic,Area-balanced,disk,149,0.6633663366336634,1.0,0.7976190476190476,0.672779804676661,0.6834032462789968,9.328424250518784,0.3101989284698057,0.9810897097426972,0.0292361066709469,0.0,1.2722360648694805e-15,0.0
Synthetic-disk_like,Synthetic,Direct Polar,annulus,149,0.7204301075268817,1.0,0.8375,0.7509079901105168,0.7566829508258092,15.524869798677637,0.1237436383043319,0.9800549799729316,2.3086498143824077,1.8367926554479683e-16,0.0034084004169655,0.0
Synthetic-disk_like,Synthetic,Direct Polar,disk,149,1.0,1.0,1.0,1.0,1.0,4.642886398994796,0.1569279301937828,0.980122693115612,0.2094666379068562,2.827191255265511e-16,0.0026231049608975,0.0
Synthetic-disk_like,Synthetic,GeoAnnulus-Final,annulus,149,0.6282722513089005,0.8955223880597015,0.7384615384615384,0.6421324088712502,0.6742553550637803,15.36434274666712,0.6177331279446344,0.9837718090070412,0.304237297802202,0.0,1.2857548588135778e-15,0.0
Synthetic-disk_like,Synthetic,GeoDisk-Final,disk,149,0.6633663366336634,1.0,0.7976190476190476,0.6712845050379076,0.6790769182883432,8.088889505698537,0.2119757245088865,0.9800605384479611,0.0312895130474,8.481573765796536e-16,8.481573765796536e-16,0.0
Synthetic-disk_like,Synthetic,Harmonic,annulus,149,0.6467532467532467,0.9291044776119404,0.7626339969372128,0.6517124181345929,0.6854115384268366,12.436880736303143,0.2364656059283151,0.9762266939965548,0.2547719407538732,0.0251769380557726,7.347170621791874e-16,0.0
Synthetic-disk_like,Synthetic,Harmonic,disk,149,0.6568627450980392,1.0,0.7928994082840237,0.6700188986182296,0.6779805551406407,3.286727091667678,0.1552976173512575,0.9781674653686282,0.2153576390222506,0.0,1.5549551903960316e-15,0.0
Synthetic-disk_like,Synthetic,Regular Topology,annulus,149,0.5414507772020726,0.7798507462686567,0.6391437308868502,0.5523604475677388,0.5809895580952904,28.07193147282528,2.2234905937886396,0.9715491447345737,0.7196663520770313,0.0001300759205984,0.0002715098561679,5.0
Synthetic-disk_like,Synthetic,Regular Topology,disk,149,0.4626262626262626,0.8544776119402985,0.6002621231979031,0.4975454113605723,0.4902843246512769,27.886352801224383,2.2234905937886396,0.9717314165008148,0.4170976072754599,6.682602960360571e-05,0.0001528192987172,5.0
Synthetic-elongated,Synthetic,Area-balanced,annulus,203,0.5425330812854442,0.7756756756756756,0.6384872080088987,0.5425939638399281,0.5645282358414945,22.26702762285534,0.9593124199981038,0.9698155709680032,1.247738621605156,1.8367926554479683e-16,0.0,0.0
Synthetic-elongated,Synthetic,Area-balanced,disk,203,0.5884476534296029,0.8810810810810811,0.7056277056277057,0.5756244154746495,0.579408034832597,27.229898706954256,2.361466277927889,0.9800172639654582,1.1059386770404305,0.0,0.0,0.0
Synthetic-elongated,Synthetic,Direct Polar,annulus,203,0.8008658008658008,1.0,0.889423076923077,0.8303228662255031,0.83416929616482,21.01171122766764,0.3754847507831151,0.9721530772887576,3.062974128877376,0.0,0.006670876912242,0.0
Synthetic-elongated,Synthetic,Direct Polar,disk,203,0.7939914163090128,1.0,0.8851674641148326,0.8156089984972534,0.8163836146535854,23.405827183537397,1.7306209401084125,0.9735918967896966,1.249699407424416,0.0,0.0051339068716621,0.0
Synthetic-elongated,Synthetic,GeoAnnulus-Final,annulus,203,0.5425330812854442,0.7756756756756756,0.6384872080088987,0.538640821017244,0.5575501439024972,22.306233590871507,0.8676997064006592,0.9706705981861036,1.2617727651523305,1.2857548588135778e-15,0.0,0.0
Synthetic-elongated,Synthetic,GeoDisk-Final,disk,203,0.6129032258064516,0.9243243243243244,0.7370689655172414,0.6107380088730303,0.6123347796898311,28.29684622280817,2.4258229278573937,0.9737043727631758,1.1164268189503654,1.4135956276327555e-16,1.979033878685858e-15,0.0
Synthetic-elongated,Synthetic,Harmonic,annulus,203,0.5141242937853108,0.7378378378378379,0.6059933407325194,0.5126550696209978,0.5510256891555528,23.34177406785293,1.3295251851514225,0.9135376401631282,1.2810999370550529,0.0489523830482847,1.8367926554479683e-16,0.0
Synthetic-elongated,Synthetic,Harmonic,disk,203,0.5209125475285171,0.7405405405405405,0.6116071428571428,0.5121685551457342,0.5400997136497435,20.680570507292092,1.267031528527731,0.8968748933687598,1.3459720069057104,0.0,2.120393441449134e-15,0.0
Synthetic-elongated,Synthetic,Regular Topology,annulus,203,0.4375,0.6243243243243243,0.5144766146993318,0.3561719837191329,0.3719392183258468,38.30853249865487,1.8893450849913296,0.9674168743749142,1.5384051650479895,0.0010922242090344,0.0016199493691715,11.0
Synthetic-elongated,Synthetic,Regular Topology,disk,203,0.3170426065162907,0.6837837837837838,0.4332191780821918,0.328752496787576,0.3321616254236451,41.0451737437443,1.8893450849913307,0.9678234474769746,1.4054094190131532,0.0006299726074071,0.0010597940042996,11.0
Synthetic-hole,Synthetic,Area-balanced,annulus,264,0.576056338028169,0.8450413223140496,0.6850921273031825,0.5883833762413484,0.6029558210875366,19.15647037579751,0.6608668612080495,0.9828010743370073,1.2816928969760284,3.1225475142615464e-15,0.0,0.0
Synthetic-hole,Synthetic,Area-balanced,disk,264,0.6196403872752421,0.9256198347107438,0.7423363711681855,0.6195820407090888,0.6230934687689766,18.581119333602977,2.379447275030722,0.9931738433872718,1.153253628198365,0.0,1.5549551903960316e-15,0.0
Synthetic-hole,Synthetic,Direct Polar,annulus,264,0.7267267267267268,1.0,0.8417391304347827,0.7488901009121598,0.7551292321948415,18.992738656037275,0.1849937988793736,0.9881895032596392,3.246714298150354,0.0,0.0529224120750485,0.0
Synthetic-hole,Synthetic,Direct Polar,disk,264,0.7960526315789473,1.0,0.8864468864468864,0.810417277888429,0.8035805529308238,16.464757432590936,0.4525634384480205,0.9924264121013122,1.3534447786567343,2.827191255265511e-16,0.0421347302754286,0.0
Synthetic-hole,Synthetic,GeoAnnulus-Final,annulus,264,0.577683615819209,0.8450413223140496,0.686241610738255,0.5910011753304393,0.6043205606462512,19.28009399621305,0.5778926267567687,0.9845368026337348,1.3082699139770138,1.4694341243583748e-15,2.0204719209927652e-15,0.0
Synthetic-hole,Synthetic,GeoDisk-Final,disk,264,0.6419753086419753,0.9669421487603306,0.7716405605935697,0.6419720058436116,0.6425008339779706,17.398695683733074,2.1684573457181213,0.9891469213920986,1.1872061241127614,1.5549551903960316e-15,1.2722360648694805e-15,0.0
Synthetic-hole,Synthetic,Harmonic,annulus,264,0.351506456241033,0.506198347107438,0.4149026248941575,0.3990176788736163,0.4323172180573259,32.30805549615457,0.8763569823276209,0.6149426757628249,1.6499312713658236,0.0375987902278686,7.347170621791874e-16,0.0
Synthetic-hole,Synthetic,Harmonic,disk,264,0.3732193732193732,0.5413223140495868,0.4418212478920741,0.4104701429430551,0.4357333726938934,30.79911816130077,1.1740039268150977,0.6110247683128353,1.7736937895364138,0.0018532432645066,8.481573765796536e-16,0.0
Synthetic-hole,Synthetic,Regular Topology,annulus,264,0.4796992481203007,0.6590909090909091,0.5552654482158398,0.4122951823981464,0.4121918949333145,32.44047140582236,1.654721704306022,0.9585945567605229,1.8005353046978392,0.0022084349842713,0.0029169258846592,2.0
Synthetic-hole,Synthetic,Regular Topology,disk,264,0.3075,0.762396694214876,0.4382422802850356,0.3680353587214902,0.3264789917546582,34.36337912978293,1.6547217043060216,0.9607613871612768,1.7604048234205705,0.0012597567728641,0.0019162104157696,2.0
Synthetic-l_shape,Synthetic,Area-balanced,annulus,145,0.5361930294906166,0.78125,0.6359300476947536,0.5583174200051418,0.5816988365330138,21.54407354317659,1.4761328354196446,0.9817150283041376,1.2723675326382555,0.0,2.9388682487167496e-15,0.0
Synthetic-l_shape,Synthetic,Area-balanced,disk,145,0.596401028277635,0.90625,0.7193798449612402,0.5962469163536626,0.5931416311362157,22.60288447714896,4.696730080082089,0.984231271213727,1.0857303857110303,1.4135956276327558e-15,3.5339890690818896e-15,0.0
Synthetic-l_shape,Synthetic,Direct Polar,annulus,145,0.7420289855072464,1.0,0.8519134775374376,0.7754687216096953,0.7794422651191153,20.24935253507455,1.370765423063303,0.9814623291212912,2.812913506310218,0.0,0.0288414568009543,0.0
Synthetic-l_shape,Synthetic,Direct Polar,disk,145,0.7734138972809668,1.0,0.8722316865417377,0.7892054918498818,0.792532080401373,20.469732448586427,1.9450529892522876,0.9799173882303795,1.5144330393405534,1.4135956276327555e-16,0.0318934461570506,0.0
Synthetic-l_shape,Synthetic,GeoAnnulus-Final,annulus,145,0.5442359249329759,0.79296875,0.6454689984101749,0.5603077627826979,0.5827647094071705,23.86754913721667,1.6344351539291984,0.9795140546706126,1.2878574455292062,1.4694341243583748e-15,2.3878304520823588e-15,0.0
Synthetic-l_shape,Synthetic,GeoDisk-Final,disk,145,0.6478149100257069,0.984375,0.7813953488372093,0.6432275728494368,0.6344664842807227,21.005512476059117,3.921906206644167,0.9722845360838596,1.11083316412554,5.654382510531023e-16,2.403112566975685e-15,0.0
Synthetic-l_shape,Synthetic,Harmonic,annulus,145,0.3543307086614173,0.52734375,0.4238618524332809,0.4221694211110516,0.4446833008390237,32.897432765680335,1.1661882428922017,0.662748471250915,1.4182832279566735,0.0715991318491176,1.2857548588135778e-15,0.0
Synthetic-l_shape,Synthetic,Harmonic,disk,145,0.3546666666666667,0.51953125,0.4215530903328051,0.4193683393253578,0.4423896889267839,29.946728146845984,1.7612467612119236,0.6244060567345692,1.686992173207205,0.0028449663370733,2.5444721297389605e-15,0.0
Synthetic-l_shape,Synthetic,Regular Topology,annulus,145,0.4664879356568364,0.6796875,0.5532591414944357,0.4225002815759473,0.4135655782591574,37.089954469178,4.018512576837261,0.9608546432333328,1.3689255916203282,0.0023803418037575,0.0032145741038131,2.0
Synthetic-l_shape,Synthetic,Regular Topology,disk,145,0.4104803493449782,0.734375,0.5266106442577031,0.393195856607918,0.3770063537153297,37.397630892993,4.018512576837261,0.964405037050688,1.4214702444903424,0.0012662821753506,0.0021261652417676,2.0
