pl_name,ra,dec,pl_rade,disc_year,discoverymethod
"Kepler-1602 b",293.5808607,40.4275396,1.34000000,2016,"Transit"
"Kepler-1448 b",287.8674123,50.5955846,1.61000000,2016,"Transit"
"Kepler-1449 b",288.2317293,50.5678345,1.68000000,2016,"Transit"
"Kepler-1566 b",283.5875459,40.5749018,0.79000000,2016,"Transit"
"Kepler-1567 b",286.6951530,40.2918894,2.73000000,2016,"Transit"
"Kepler-597 b",293.4700919,39.2528182,2.37000000,2016,"Transit"
"Kepler-1603 b",295.3298254,42.5349698,1.29000000,2016,"Transit"
"Kepler-1450 b",294.5536825,45.0813011,1.71000000,2016,"Transit"
"Kepler-1451 b",293.4464227,40.4098813,3.35000000,2016,"Transit"
"Kepler-603 d",294.2809679,42.2909295,1.32000000,2016,"Transit"
"Kepler-605 c",287.2954015,43.2798677,0.86000000,2016,"Transit"
"Kepler-1568 b",289.1826808,47.8733301,1.30000000,2016,"Transit"
"Kepler-1606 b",286.3782987,43.0732287,2.07000000,2016,"Transit"
"Kepler-1452 b",292.4227920,38.2662824,2.70000000,2016,"Transit"
"Kepler-1571 b",300.9354067,45.5964836,1.52000000,2016,"Transit"
"Kepler-1570 b",299.8617842,45.8274232,1.07000000,2016,"Transit"
"Kepler-1572 b",281.8973341,46.7227061,0.94000000,2016,"Transit"
"Kepler-1607 b",296.0598685,42.6560582,0.92000000,2016,"Transit"
"Kepler-1609 b",290.1465356,39.6658026,2.22000000,2016,"Transit"
"Kepler-1457 b",283.7705481,42.0272030,1.99000000,2016,"Transit"
"Kepler-1458 b",283.2115971,41.0380135,2.76000000,2016,"Transit"
"Kepler-217 d",293.0377331,46.2775223,1.32000000,2016,"Transit"
"Kepler-625 c",292.1504723,39.6375254,1.05000000,2016,"Transit"
"Kepler-653 c",282.2130447,46.7177898,0.78000000,2016,"Transit"
"Kepler-1575 b",293.7432102,45.7615507,1.31000000,2016,"Transit"
"Kepler-578 b",288.7549882,39.5636960,2.00000000,2016,"Transit"
"Kepler-1461 b",285.8305091,43.1983770,2.03000000,2016,"Transit"
"Kepler-1541 b",283.7870875,48.0296019,1.16000000,2016,"Transit"
"Kepler-1576 b",289.0739641,40.3660239,1.04000000,2016,"Transit"
"Kepler-603 b",294.2809679,42.2909295,2.65000000,2016,"Transit"
"Kepler-640 b",296.0322000,42.1317392,2.56000000,2016,"Transit"
"Kepler-722 b",290.2632874,44.5564051,2.63000000,2016,"Transit"
"Kepler-634 b",291.1950900,40.7027352,1.89000000,2016,"Transit"
"Kepler-701 b",288.9941800,41.6333125,2.84000000,2016,"Transit"
"Kepler-709 b",292.1052720,42.3803077,2.92000000,2016,"Transit"
"Kepler-1625 b",295.4293220,39.8865068,6.06000000,2016,"Transit"
"Kepler-1501 b",289.9185890,42.0014280,1.56000000,2016,"Transit"
"Kepler-1500 b",288.8834740,39.7446547,1.20000000,2016,"Transit"
"Kepler-1522 b",289.8432347,52.0702094,1.73000000,2016,"Transit"
"Kepler-702 b",293.8781041,41.6617245,9.17000000,2016,"Transit"
"Kepler-641 b",291.8235292,42.5161945,1.85000000,2016,"Transit"
"Kepler-1626 b",296.5004384,40.7212069,2.02000000,2016,"Transit"
"Kepler-609 b",292.2203009,44.6999902,3.35000000,2016,"Transit"
"Kepler-724 b",293.4548441,44.7927823,3.29000000,2016,"Transit"
"Kepler-1504 b",289.7119947,50.1282265,2.13000000,2016,"Transit"
"Kepler-1505 b",292.0020614,41.7869639,0.93000000,2016,"Transit"
"Kepler-1524 b",293.8853557,39.5198348,3.54000000,2016,"Transit"
"Kepler-495 b",285.9307362,39.0981201,5.23000000,2016,"Transit"
"Kepler-710 b",291.9641255,42.6961308,1.88000000,2016,"Transit"
"Kepler-540 b",290.6249953,44.8737757,2.71000000,2016,"Transit"
"Kepler-1644 b",285.4750512,48.0348356,1.88000000,2016,"Transit"
"Kepler-1507 b",288.5616269,46.5361247,0.84000000,2016,"Transit"
"Kepler-1506 b",290.1498822,41.4645625,1.32000000,2016,"Transit"
"Kepler-1086 c",295.2511870,45.8429537,2.94000000,2016,"Transit"
"Kepler-604 b",292.3159795,42.6262429,2.59000000,2016,"Transit"
"Kepler-1627 b",284.0566675,41.5767277,3.69000000,2016,"Transit"
"Kepler-1510 b",298.9591432,48.2578295,3.36000000,2016,"Transit"
"Kepler-1511 b",288.4211892,43.1797730,1.68000000,2016,"Transit"
"Kepler-1526 b",285.1197266,38.8664618,2.43000000,2016,"Transit"
"Kepler-643 b",290.3272423,42.8982283,10.16000000,2016,"Transit"
"Kepler-642 b",293.8345542,42.6249480,2.90000000,2016,"Transit"
"Kepler-711 b",297.4600468,42.8398172,3.41000000,2016,"Transit"
"Kepler-726 b",291.7172776,44.8873466,3.26000000,2016,"Transit"
"Kepler-401 d",290.0827494,50.8634361,2.27000000,2016,"Transit"
"Kepler-1512 b",289.2744976,44.4704056,1.18000000,2016,"Transit"
"Kepler-1528 b",287.4029864,46.5740084,1.46000000,2016,"Transit"
"Kepler-1529 b",289.8707469,41.0407482,2.10000000,2016,"Transit"
"Kepler-1388 d",283.3360156,47.1744499,2.86000000,2016,"Transit"
"Kepler-622 b",284.4784454,40.9331723,2.13000000,2016,"Transit"
"Kepler-1530 b",288.1624396,48.1651530,1.64000000,2016,"Transit"
"Kepler-1530 c",288.1624396,48.1651530,1.65000000,2016,"Transit"
"Kepler-1632 b",294.4948769,43.9135575,2.47000000,2016,"Transit"
"Kepler-1631 b",294.6325781,43.8076687,1.35000000,2016,"Transit"
"Kepler-1534 b",292.3953730,43.8691326,1.89000000,2016,"Transit"
"Kepler-1531 b",285.1466220,39.3708055,1.11000000,2016,"Transit"
"Kepler-1093 c",284.9780251,41.4202077,1.96000000,2016,"Transit"
"Kepler-714 b",282.6994685,43.2727437,9.67000000,2016,"Transit"
"Kepler-1633 b",288.5151733,44.9232545,1.58000000,2016,"Transit"
"Kepler-713 b",295.6513819,43.0297781,2.48000000,2016,"Transit"
"Kepler-1480 b",291.9998055,49.3018321,1.67000000,2016,"Transit"
"Kepler-1479 b",285.7119953,49.7067574,1.83000000,2016,"Transit"
"Kepler-1481 b",289.4390075,49.7312226,1.23000000,2016,"Transit"
"Kepler-990 c",297.9381813,46.8813194,1.53000000,2016,"Transit"
"Kepler-969 c",288.3724989,47.9335642,0.99000000,2016,"Transit"
"Kepler-489 b",290.8332412,38.1841851,7.72000000,2016,"Transit"
"Kepler-1532 b",296.9027840,41.1981424,1.35000000,2016,"Transit"
"Kepler-605 b",287.2954015,43.2798677,1.44000000,2016,"Transit"
"Kepler-1635 b",285.3490542,45.5561768,3.64000000,2016,"Transit"
"Kepler-1483 b",295.4097409,42.1507935,1.52000000,2016,"Transit"
"Kepler-545 b",290.5663221,40.6920756,2.69000000,2016,"Transit"
"Kepler-636 b",293.5920614,41.0950891,4.45000000,2016,"Transit"
"Kepler-1016 c",294.6136890,45.9846265,3.68000000,2016,"Transit"
"Kepler-1535 b",286.6136850,38.8919507,2.55000000,2016,"Transit"
"Kepler-600 b",283.8330588,41.9786358,2.90000000,2016,"Transit"
"Kepler-717 b",292.9655071,43.3463450,2.42000000,2016,"Transit"
"Kepler-1485 b",298.0954404,44.7370612,1.47000000,2016,"Transit"
"Kepler-1484 b",292.6842738,38.1262604,2.11000000,2016,"Transit"
"Kepler-1486 b",290.5903907,45.4396955,2.32000000,2016,"Transit"
"Kepler-342 e",292.6780488,46.7266813,0.88000000,2016,"Transit"
"Kepler-582 b",297.5037180,41.0570326,3.68000000,2016,"Transit"
"Kepler-1129 c",291.6044965,41.3093275,2.73000000,2016,"Transit"
"Kepler-1538 b",283.3456110,45.2743573,2.82000000,2016,"Transit"
"Kepler-644 b",295.4757022,43.4931119,3.15000000,2016,"Transit"
"Kepler-1487 b",295.4980737,38.6444499,2.13000000,2016,"Transit"
"Kepler-581 b",295.4326552,40.6481874,2.63000000,2016,"Transit"
"Kepler-1516 b",291.4945795,44.5234227,1.75000000,2016,"Transit"
"Kepler-1047 c",288.6462564,50.7889645,0.99000000,2016,"Transit"
"Kepler-1409 b",290.0847389,51.2086144,1.04000000,2016,"Transit"
"Kepler-585 b",286.5284924,43.8733751,2.83000000,2016,"Transit"
"Kepler-1488 b",286.6464265,49.9377735,1.86000000,2016,"Transit"
"Kepler-697 b",283.8643937,41.3463859,4.13000000,2016,"Transit"
"Kepler-1425 b",294.9510368,43.0124348,0.94000000,2016,"Transit"
"Kepler-1350 c",288.2506110,46.6794847,1.73000000,2016,"Transit"
"Kepler-719 b",295.5360628,43.8844116,8.52000000,2016,"Transit"
"Kepler-1491 b",293.6297645,45.7406293,1.51000000,2016,"Transit"
"Kepler-1492 b",288.5970695,41.0363254,1.49000000,2016,"Transit"
"Kepler-698 b",288.5099994,41.3017465,3.68000000,2016,"Transit"
"Kepler-1454 b",284.2233265,48.8317229,1.88000000,2016,"Transit"
"Kepler-460 c",288.4749028,40.6512848,5.52000000,2016,"Transit"
"Kepler-720 b",298.6356478,44.1709388,8.41000000,2016,"Transit"
"Kepler-547 b",286.1185888,44.3452063,4.00000000,2016,"Transit"
"Kepler-1494 b",282.6573891,43.1625334,3.07000000,2016,"Transit"
"Kepler-1520 b",290.9662102,51.5047656,5.77000000,2016,"Transit"
"Kepler-1065 c",294.5113190,38.7904648,1.60000000,2016,"Transit"
"Kepler-707 b",290.0075640,42.1164698,1.33000000,2016,"Transit"
"Kepler-602 b",296.0318985,42.1418634,2.09000000,2016,"Transit"
"Kepler-606 b",292.4273700,44.3812406,3.31000000,2016,"Transit"
"Kepler-721 b",284.4305132,44.4803776,2.64000000,2016,"Transit"
"Kepler-937 c",294.1688142,46.7146161,2.67000000,2016,"Transit"
"Kepler-638 b",284.9194213,41.6172093,1.83000000,2016,"Transit"
"Kepler-1073 c",294.1527259,38.2330886,1.64000000,2016,"Transit"
"MOA-2010-BLG-353L b",271.3039170,-27.2932333,11.10000000,2015,"Microlensing"
"HATS-30 b",5.6185250,-59.9425892,13.17057500,2016,"Transit"
"K2-84 c",55.8093566,16.6344396,2.03000000,2016,"Transit"
"K2-88 b",54.7514566,19.1199667,1.23000000,2016,"Transit"
"Kepler-615 b",282.4506927,46.3213671,1.74000000,2016,"Transit"
"Kepler-506 b",284.6351885,40.7198296,2.73000000,2016,"Transit"
"Kepler-668 b",285.4992845,49.2772713,2.70000000,2016,"Transit"
"Kepler-669 b",291.9361615,49.2539473,4.83000000,2016,"Transit"
"HATS-15 b",311.0920041,-19.4375266,12.38594500,2016,"Transit"
"HATS-16 b",358.5588439,-30.0130385,14.57170000,2016,"Transit"
"K2-89 b",57.0671234,20.4594885,0.61500000,2016,"Transit"
"K2-91 b",63.2182348,24.2047218,1.10000000,2016,"Transit"
"Kepler-737 b",291.8629793,46.4291614,1.96000000,2016,"Transit"
"Kepler-670 b",297.0154644,49.2252988,13.18000000,2016,"Transit"
"Kepler-671 b",294.2657519,49.3140933,2.69000000,2016,"Transit"
"K2-5 c",169.3034598,-1.8778254,2.26000000,2015,"Transit"
"K2-5 b",169.3034598,-1.8778254,1.91000000,2015,"Transit"
"Kepler-223 c",298.3183909,47.2794824,3.44000000,2014,"Transit"
"WASP-98 b",58.4290113,-34.3282716,12.82309600,2014,"Transit"
"Kepler-223 b",298.3183909,47.2794824,2.99000000,2014,"Transit"
"Kepler-672 b",291.7219993,49.4808492,2.50000000,2016,"Transit"
"Kepler-571 b",286.5510448,49.4187310,2.64000000,2016,"Transit"
"K2-16 b",175.0972238,4.5574311,2.02000000,2015,"Transit"
"K2-16 c",175.0972238,4.5574311,2.54000000,2015,"Transit"
"K2-8 c",169.7935178,-0.2844389,2.41000000,2016,"Transit"
"Kepler-223 d",298.3183909,47.2794824,5.24000000,2014,"Transit"
"Kepler-653 b",282.2130447,46.7177898,1.95000000,2016,"Transit"
"Kepler-742 b",283.8659676,46.7896522,3.24000000,2016,"Transit"
"Kepler-673 b",290.7857595,50.0540561,6.54000000,2016,"Transit"
"Kepler-154 d",289.7805393,49.8965624,3.84000000,2016,"Transit"
"HD 87646 b",151.6695435,17.8949795,12.40000000,2016,"Radial Velocity"
"Kepler-80 e",296.1125759,39.9787451,1.60000000,2014,"Transit"
"Kepler-654 b",297.0683931,46.8342497,2.07000000,2016,"Transit"
"Kepler-148 d",289.7861626,46.8588176,8.68000000,2016,"Transit"
"Kepler-676 b",296.2220259,50.2873626,3.04000000,2016,"Transit"
"OGLE-2012-BLG-0026L b",263.5779170,-27.1427500,7.72000000,2012,"Microlensing"
"WASP-85 A b",175.9080328,6.5637842,13.89916000,2016,"Transit"
"Kepler-80 f",296.1125759,39.9787451,1.21000000,2016,"Transit"
"Kepler-656 b",288.3278778,47.3815380,3.12000000,2016,"Transit"
"Kepler-655 b",297.2590664,46.8431650,2.71000000,2016,"Transit"
"Kepler-678 b",295.4552577,50.4945093,5.14000000,2016,"Transit"
"Kepler-572 b",291.2211720,50.5813487,2.58000000,2016,"Transit"
"WASP-114 b",327.6656953,10.4629385,15.00885100,2016,"Transit"
"WASP-113 b",224.8728589,46.9600996,15.79348100,2016,"Transit"
"HD 59686 A b",112.9518629,17.0857195,12.70000000,2016,"Radial Velocity"
"Kepler-679 b",296.0213374,50.5678019,3.01000000,2016,"Transit"
"Kepler-680 b",291.6223810,50.6181793,2.42000000,2016,"Transit"
"K2-47 b",168.5825696,2.7805614,1.89000000,2016,"Transit"
"K2-48 b",176.1233077,3.2723812,2.24000000,2016,"Transit"
"Kepler-617 b",283.7407247,47.5161237,1.32000000,2016,"Transit"
"Kepler-588 b",284.2572531,47.6889081,2.63000000,2016,"Transit"
"Kepler-573 b",289.5211955,51.2374057,2.79000000,2016,"Transit"
"Kepler-681 b",289.3997364,51.2502428,3.08000000,2016,"Transit"
"K2-49 b",177.3202331,3.4755183,1.93000000,2016,"Transit"
"K2-58 b",333.8218395,-14.0498570,2.68000000,2016,"Transit"
"Kepler-1600 b",291.3993802,38.7877563,3.13000000,2016,"Transit"
"Kepler-727 b",294.8469333,45.0344155,2.53000000,2016,"Transit"
"Kepler-589 b",280.6414331,47.7520581,2.27000000,2016,"Transit"
"Kepler-660 b",288.1382985,47.7245642,2.57000000,2016,"Transit"
"K2-58 c",333.8218395,-14.0498570,1.62000000,2016,"Transit"
"K2-58 d",333.8218395,-14.0498570,1.71000000,2016,"Transit"
"Kepler-560 b",300.2066441,45.0182402,1.72000000,2016,"Transit"
"Kepler-550 b",297.7001786,47.8637046,4.42000000,2016,"Transit"
"Kepler-496 b",291.6408978,41.2411044,2.32000000,2016,"Transit"
"KELT-10 b",284.5483823,-47.0033072,15.68139100,2016,"Transit"
"Kepler-712 c",294.9096739,42.9351987,4.85000000,2016,"Transit"
"K2-59 c",338.9425500,-14.0277270,2.30000000,2016,"Transit"
"K2-59 b",338.9425500,-14.0277270,2.41000000,2016,"Transit"
"Kepler-650 b",289.0009451,45.1542968,2.96000000,2016,"Transit"
"Kepler-728 b",291.0923621,45.1155087,3.34000000,2016,"Transit"
"Kepler-663 b",297.8082232,47.9466342,2.60000000,2016,"Transit"
"Kepler-1629 b",280.2066276,43.7743281,0.77000000,2016,"Transit"
"K2-64 b",332.4138478,-11.4286687,2.07000000,2016,"Transit"
"K2-63 b",333.4267738,-12.0663429,3.22000000,2016,"Transit"
"Kepler-729 b",286.3600604,45.4142664,3.58000000,2016,"Transit"
"Kepler-487 b",295.2872318,41.2220033,11.42000000,2016,"Transit"
"Kepler-618 b",286.2498525,48.0609256,2.60000000,2016,"Transit"
"WASP-129 b",176.2990518,-42.0639575,10.42437000,2016,"Transit"
"WASP-133 b",314.5754375,-35.7966224,13.56289000,2016,"Transit"
"K2-69 b",335.7596816,-10.4886817,2.32000000,2016,"Transit"
"K2-68 b",334.0195539,-10.5673649,1.58000000,2016,"Transit"
"Kepler-590 b",296.3855467,48.2334177,4.02000000,2016,"Transit"
"Kepler-664 b",288.7549029,48.2262030,2.66000000,2016,"Transit"
"MOA-2013-BLG-605L b",272.0192570,-29.7315826,1.62000000,2016,"Microlensing"
"K2-75 b",338.8448960,-7.4698950,2.67000000,2016,"Transit"
"K2-71 b",341.7248656,-9.8816109,2.15000000,2016,"Transit"
"Kepler-591 b",286.0240520,48.4317290,3.39000000,2016,"Transit"
"HATS-25 b",207.9076746,-23.7812403,14.12334000,2016,"Transit"
"HATS-26 b",144.9268593,-28.5856004,19.61575000,2016,"Transit"
"K2-80 b",59.0374860,13.5590288,2.01000000,2016,"Transit"
"K2-75 c",338.8448960,-7.4698950,2.77000000,2016,"Transit"
"Kepler-736 b",285.3913092,46.1809293,2.93000000,2016,"Transit"
"Kepler-735 b",284.6888328,46.1721391,2.95000000,2016,"Transit"
"Kepler-569 b",283.5072190,48.5526330,3.16000000,2016,"Transit"
"Kepler-592 b",285.7907395,48.6832431,2.39000000,2016,"Transit"
"HATS-27 b",193.5524603,-46.5877159,16.81350000,2016,"Transit"
"K2-83 c",59.9013782,15.5587994,1.48300000,2016,"Transit"
"K2-84 b",55.8093566,16.6344396,2.41000000,2016,"Transit"
"Kepler-562 b",290.1196007,46.2737393,5.21000000,2016,"Transit"
"Kepler-651 b",287.3327284,46.2034366,2.37000000,2016,"Transit"
"Kepler-593 b",294.9513923,48.6511709,2.87000000,2016,"Transit"
"Kepler-570 b",290.4376111,48.7918597,2.45000000,2016,"Transit"
"MOA-2016-BLG-227L b",271.4737550,-27.7142868,13.20000000,2017,"Microlensing"
"Kepler-1650 b",297.7292296,42.8666919,0.96000000,2017,"Transit"
"K2-178 b",52.8888524,22.4348186,3.55790985,2018,"Transit"
"K2-72 c",334.6227504,-9.6120084,1.16000000,2016,"Transit"
"WASP-53 b",31.9091639,-20.6618430,12.03846600,2017,"Transit"
"K2-60 b",338.6062312,-13.7318044,7.65574700,2016,"Transit"
"Kepler-1651 b",283.6282602,48.3908081,1.84000000,2017,"Transit"
"BD+03 2562 b",177.5647268,2.7601075,12.70000000,2017,"Radial Velocity"
"K2-72 e",334.6227504,-9.6120084,1.29000000,2016,"Transit"
"K2-72 d",334.6227504,-9.6120084,1.01000000,2016,"Transit"
"K2-81 b",57.4854562,14.5020556,1.97000000,2016,"Transit"
"WASP-81 b",304.2079924,3.2939492,16.01766100,2017,"Transit"
"HD 177565 b",286.7175787,-37.8122394,4.00000000,2017,"Radial Velocity"
"MOA-2012-BLG-505L b",268.1430970,-32.0400925,2.48000000,2017,"Microlensing"
"K2-201 c",293.5607117,-23.1312775,3.28568401,2018,"Transit"
"K2-201 b",293.5607117,-23.1312775,1.40006712,2018,"Transit"
"GJ 1148 b",175.4326081,42.7515862,11.90000000,2010,"Radial Velocity"
"HD 17674 b",42.7684964,30.2865981,13.90000000,2017,"Radial Velocity"
"HATS-22 b",174.0098693,-29.5433642,10.68217700,2017,"Transit"
"TYC 4282-00605-1 b",343.8721029,62.2391907,12.40000000,2017,"Radial Velocity"
"K2-206 b",11.2564264,0.5931866,2.79522879,2018,"Transit"
"K2-207 b",11.6996481,0.6406182,2.60585269,2018,"Transit"
"K2-132 b",182.1662666,-8.7472172,14.57170000,2017,"Transit"
"WASP-153 b",279.2624729,40.0186905,17.37395000,2017,"Transit"
"HATS-23 b",286.3667500,-50.0673496,20.84874000,2017,"Transit"
"HD 219134 b",348.3372026,57.1696255,1.60200000,2015,"Radial Velocity"
"HD 40956 b",91.6628015,63.4538750,13.20000000,2017,"Radial Velocity"
"Ross 128 b",176.9376036,0.7992898,1.11000000,2017,"Radial Velocity"
"K2-219 b",12.8452963,8.8675474,1.34762583,2018,"Transit"
"OGLE-2013-BLG-1721L b",268.1265560,-30.2926941,14.10000000,2017,"Microlensing"
"HD 34445 c",79.4207483,7.3527156,8.42000000,2017,"Radial Velocity"
"HD 219134 d",348.3372026,57.1696255,1.61000000,2015,"Radial Velocity"
"HD 219134 f",348.3372026,57.1696255,1.31000000,2015,"Radial Velocity"
"OGLE-2016-BLG-1190L b",269.7179260,-27.6135559,12.30000000,2017,"Microlensing"
"HD 113996 b",196.7948740,27.6244384,12.70000000,2017,"Radial Velocity"
"K2-213 b",13.1403998,3.5077702,1.51398464,2018,"Transit"
"K2-215 b",18.4700795,6.1238647,2.12381238,2018,"Transit"
"HD 34445 d",79.4207483,7.3527156,6.07000000,2017,"Radial Velocity"
"HD 34445 g",79.4207483,7.3527156,13.60000000,2017,"Radial Velocity"
"Kepler-20 g",287.6979913,42.3385782,4.71000000,2016,"Radial Velocity"
"NGC 2682 Sand 978 b",132.8228085,11.7562959,13.30000000,2017,"Radial Velocity"
"Kepler-80 g",296.1125759,39.9787451,1.13000000,2017,"Transit"
"K2-217 b",11.2983678,6.4815879,3.57854073,2018,"Transit"
"K2-218 b",12.8096130,6.8464327,2.56948149,2018,"Transit"
"GJ 3293 c",67.1484425,-25.1713396,4.87000000,2015,"Radial Velocity"
"GJ 3293 b",67.1484425,-25.1713396,5.19000000,2015,"Radial Velocity"
"Wolf 1061 b",247.5748276,-12.6676866,1.21000000,2015,"Radial Velocity"
"K2-80 d",59.0374860,13.5590288,2.55211506,2018,"Transit"
"Kepler-1652 b",294.3660313,49.9150219,1.60000000,2017,"Transit"
"Wolf 1061 c",247.5748276,-12.6676866,1.66000000,2015,"Radial Velocity"
"PSR J2322-2650 b",350.6443481,-26.8495331,13.90000000,2017,"Pulsar Timing"
"HATS-50 b",300.4280761,-26.0775640,12.66617000,2017,"Transit"
"tau Cet f",26.0093029,-15.9337987,1.81000000,2017,"Radial Velocity"
"WASP-91 b",357.8464340,-70.1528621,11.54527000,2017,"Transit"
"HD 9174 b",22.5043352,-19.6052945,13.70000000,2016,"Radial Velocity"
"HD 68402 b",121.3474609,-74.4100732,12.60000000,2016,"Radial Velocity"
"GJ 3138 b",32.2977385,-16.3392495,1.18000000,2017,"Radial Velocity"
"MOA-2012-BLG-006L b",270.4429630,-29.1087780,12.60000000,2017,"Microlensing"
"WASP-105 b",24.1678686,-50.6593080,10.76064000,2017,"Transit"
"HD 147873 c",246.4380471,-33.5672217,13.30000000,2016,"Radial Velocity"
"HD 128356 b",219.2702793,-25.8031728,13.90000000,2016,"Radial Velocity"
"GJ 3138 d",32.2977385,-16.3392495,3.23000000,2017,"Radial Velocity"
"TYC 3318-01333-1 b",45.5825716,49.7441421,13.10000000,2018,"Radial Velocity"
"GJ 625 b",246.3557854,54.3033625,1.49000000,2017,"Radial Velocity"
"GJ 3323 c",75.4868824,-6.9485133,1.32000000,2017,"Radial Velocity"
"BD+48 740 b",40.7425426,48.9300579,13.50000000,2018,"Radial Velocity"
"K2-21 b",340.3037846,-14.4893256,1.84000000,2015,"Transit"
"K2-4 b",174.7455392,-3.9055746,2.10000000,2015,"Transit"
"K2-21 c",340.3037846,-14.4893256,2.49000000,2015,"Transit"
"WASP-141 b",71.8244347,-17.1151736,13.56289000,2016,"Transit"
"K2-31 b",245.4405531,-23.5482730,11.88154000,2016,"Transit"
"GJ 3293 e",67.1484425,-25.1713396,1.63000000,2017,"Radial Velocity"
"GJ 3293 d",67.1484425,-25.1713396,2.67000000,2017,"Radial Velocity"
"K2-149 b",9.8217519,7.2769939,1.64000000,2018,"Transit"
"KELT-21 b",304.8000322,32.5810446,17.77747400,2018,"Transit"
"K2-125 b",204.1418754,-14.9478195,2.18000000,2017,"Transit"
"V830 Tau b",68.2918259,24.5619241,14.00000000,2016,"Radial Velocity"
"HATS-31 b",191.7028214,-24.4273897,18.38276000,2016,"Transit"
"Kepler-150 f",288.2341025,40.5208970,3.64000000,2017,"Transit"
"Qatar-3 b",359.1519716,36.2129562,12.28506400,2017,"Transit"
"K2-160 b",184.0545174,-3.5530888,3.17824034,2018,"Transit"
"K2-128 b",204.4376666,-8.5970858,1.42000000,2017,"Transit"
"HATS-34 b",0.7744866,-62.4693167,16.02887000,2016,"Transit"
"KELT-18 b",216.5238248,59.4442735,17.59813000,2017,"Transit"
"K2-163 b",182.3292517,-0.5393421,2.46610713,2018,"Transit"
"K2-165 b",184.9004881,0.9683270,1.27443657,2018,"Transit"
"K2-35 c",170.1031027,1.2858679,1.93000000,2016,"Transit"
"HATS-35 b",296.6884420,-63.5656488,16.40997600,2016,"Transit"
"OGLE-2016-BLG-1195L b",268.8479310,-30.2072506,1.11000000,2017,"Microlensing"
"K2-175 b",52.5035514,17.5841081,2.03803688,2018,"Transit"
"K2-165 c",184.9004881,0.9683270,1.55409035,2018,"Transit"
"K2-116 b",336.1523363,-11.5793181,0.69000000,2017,"Transit"
"K2-102 b",130.0558953,19.7787519,1.30000000,2016,"Transit"
"XO-6 b",94.7929552,73.8275672,23.20263000,2016,"Transit"
