cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,polygon_wkt
CEG2000_f4_r0018_c0101,江西,18,101,114.2,25.7000005,-2.161485511243371,0.82945453851309,1782.6195901024962,28.484851812838855,16,37.64832249842791,36.053222303373175,34.82740104166448,29.32889482636202,29.835266313660433,19.820307332124592,23.857305347723134,20.029087024790943,29.584402512435766,25.37117409662401,25.566248473466242,30.073918592255556,"POLYGON ((114 25.5, 114.40000599999999 25.5, 114.40000599999999 25.900000000000002, 114 25.900000000000002, 114 25.5))"
CEG2000_f4_r0018_c0102,江西,18,102,114.5999985,25.7000005,-1.99621124947823,0.8283408374875958,1782.5928512097323,31.39257830535482,16,40.198742906042064,36.388742510128175,38.45420787970037,32.97620433321222,33.12526283374974,22.701016106014027,26.861619450310485,22.538465470322897,32.989910202609195,27.995886452243344,28.01531674221803,34.50119260261635,"POLYGON ((114.4 25.5, 114.8 25.5, 114.8 25.900000000000002, 114.4 25.900000000000002, 114.4 25.5))"
CEG2000_f4_r0018_c0103,江西,18,103,115.0,25.7000005,-1.8021866915265947,0.5968075415523747,1782.5393734242678,31.363373794082406,16,41.20633492916504,35.90906697541929,37.96270128990036,32.62338518899979,33.500508164253844,22.484270848796807,26.887035241936314,22.275476973019,33.26976078799814,28.166538899600557,27.830269506302603,34.240155353224246,"POLYGON ((114.800006 25.5, 115.199994 25.5, 115.199994 25.900000000000002, 114.800006 25.900000000000002, 114.800006 25.5))"
CEG2000_f4_r0018_c0104,江西,18,104,115.4000015,25.7000005,-1.5889320394543944,0.6397653927333328,1782.5928512097323,29.4646066057514,16,38.46461514619212,35.55199833276459,35.94675780914269,30.82849907919601,30.903166982230374,21.007286124214307,24.452260183097792,20.748391071141835,31.34235965124235,26.873794157463106,26.26553647206786,31.31190582019084,"POLYGON ((115.2 25.5, 115.6 25.5, 115.6 25.900000000000002, 115.2 25.900000000000002, 115.2 25.5))"
CEG2000_f4_r0018_c0105,江西,18,105,115.8,25.7000005,-1.374041814168896,0.7804860414392346,1782.6195901024962,29.2632568554968,16,37.6323390923532,35.67696755415167,35.81916032274936,30.625840278141663,30.502059701933543,21.0503461590165,24.105052271070015,20.468039708183095,30.956100456580465,27.24920842307231,26.695066928082074,30.54347388021297,"POLYGON ((115.59999400000001 25.5, 116 25.5, 116 25.900000000000002, 115.59999400000001 25.900000000000002, 115.59999400000001 25.5))"
CEG2000_f4_r0018_c0106,江西,18,106,116.08333133333332,25.733333666666667,-1.2245910932836526,0.9444989399231355,1782.6195901024962,27.78775722425485,6,36.67758932928164,36.040715906771545,34.184954459741135,29.02043534490541,28.460601620097943,20.118935190748118,23.02916344773694,19.00018757970162,29.385371742365333,25.698914063095714,24.856005136595556,27.262007575908488,"POLYGON ((116 25.5, 116.40000599999999 25.5, 116.40000599999999 25.900000000000002, 116 25.900000000000002, 116 25.5))"
CEG2000_f4_r0019_c0101,江西,19,101,114.21428614285712,26.092857428571428,-2.288257816279782,0.8286646041351744,1776.5868079227462,28.93730784676442,14,38.58839714799747,37.090479063185086,35.88450802585085,29.96121219805229,29.63971525324953,20.22053333951457,24.208149885744277,21.00598191223638,29.83317089984897,24.1014239451911,25.16824563058677,31.7310469601605,"POLYGON ((114 25.9, 114.40000599999999 25.9, 114.40000599999999 26.3, 114 26.3, 114 25.9))"
CEG2000_f4_r0019_c0102,江西,19,102,114.5999985,26.1000005,-2.111183231376349,0.6006869922353295,1776.5601595203575,30.891870386869574,16,40.079899658288966,35.45696555948047,38.90981077708712,33.19706843707143,32.61286175974178,22.091880967179918,25.930707056584165,22.461280500740756,32.44470859644303,26.598438238402718,27.193744387720262,33.7408887419574,"POLYGON ((114.4 25.9, 114.8 25.9, 114.8 26.3, 114.4 26.3, 114.4 25.9))"
CEG2000_f4_r0019_c0103,江西,19,103,115.0,26.1000005,-1.8732132809871702,0.4393123015878523,1776.5068627156434,32.070234105498585,16,40.80946200461603,35.14285963099021,39.42873970184863,34.5187647353699,34.628361015361804,23.50444507676497,27.582289264869388,23.336500255679514,34.06049032598625,27.716668487804537,28.234890857878572,35.82072196123224,"POLYGON ((114.800006 25.9, 115.199994 25.9, 115.199994 26.3, 114.800006 26.3, 114.800006 25.9))"
CEG2000_f4_r0019_c0104,江西,19,104,115.4000015,26.1000005,-1.5948089719649319,0.4822701527688106,1776.5601595203575,31.409067671677644,16,41.10625953356956,35.3728912581923,39.20949653457292,33.44228145912844,33.25985177405534,22.58503371750482,25.835131079668212,22.171852719400782,33.11865850085784,27.925134516095408,28.129709324611593,34.73854581952037,"POLYGON ((115.2 25.9, 115.6 25.9, 115.6 26.3, 115.2 26.3, 115.2 25.9))"
