dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,7,23.648061752319336,23.65566635131836,-0.0076045989990234375,-0.0003214705046175807,4,23.02893324851989,4,4.440892098500626e-16,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,8,24.551288604736328,23.648061752319336,0.9032268524169922,0.03819454050302479,5,25.58885782135857,5,1.3208207024468321,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,9,23.12266731262207,24.551288604736328,-1.4286212921142578,-0.058189259028898974,4,23.02893324851989,3,-1.3208207024468313,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,10,21.26645851135254,23.12266731262207,-1.8562088012695312,-0.08027658644105796,3,20.469008675681216,3,-1.3208207024468313,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,11,18.557674407958984,21.26645851135254,-2.7087841033935547,-0.1273735399783439,2,17.909084102842538,2,-2.641641404893663,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c003,12,17.95226287841797,18.557674407958984,-0.6054115295410156,-0.03262324342113512,2,17.909084102842538,4,4.440892098500626e-16,2.5825652797172416,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,1,13.048394203186035,,,,0,12.789234957165185,4,,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,2,18.566211700439453,13.048394203186035,5.517817497253418,0.4228732985324837,2,17.909084102842538,8,5.283282809787327,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,3,21.12064743041992,18.566211700439453,2.554435729980465,0.13758518814691761,3,20.469008675681216,6,2.6416414048936643,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,4,19.352670669555664,21.12064743041992,-1.7679767608642543,-0.08370845480417659,3,20.469008675681216,3,-1.3208207024468313,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,5,22.45452117919922,19.352670669555664,3.1018505096435547,0.16028023018668838,4,23.02893324851989,6,2.6416414048936643,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,6,30.1090030670166,22.45452117919922,7.654481887817383,0.34088822588246165,7,30.708706967035923,8,5.283282809787327,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,7,29.8709659576416,30.1090030670166,-0.238037109375,-0.007905844934326691,7,30.708706967035923,4,4.440892098500626e-16,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,8,30.376771926879883,29.8709659576416,0.5058059692382812,0.016933030219228172,7,30.708706967035923,4,4.440892098500626e-16,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,9,26.13332748413086,30.376771926879883,-4.243444442749023,-0.1396937256191489,5,25.58885782135857,1,-3.9624621073404946,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,10,21.72774124145508,26.13332748413086,-4.405586242675778,-0.16858114395692686,3,20.469008675681216,1,-3.9624621073404946,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,11,18.06600570678711,21.72774124145508,-3.6617355346679723,-0.1685281269680083,2,17.909084102842538,1,-3.9624621073404946,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c004,12,16.371944427490234,18.06600570678711,-1.694061279296875,-0.09377066003363672,1,15.349159530003863,3,-1.3208207024468313,2.553150478079379,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,1,11.937424659729004,,,,0,12.789234957165185,4,,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,2,18.552074432373047,11.937424659729004,6.614649772644043,0.5541102843529238,2,17.909084102842538,8,5.283282809787327,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,3,21.884843826293945,18.552074432373047,3.3327693939208984,0.17964402881573577,4,23.02893324851989,7,3.962462107340496,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,4,22.055335998535156,21.884843826293945,0.17049217224121094,0.007790422156742558,4,23.02893324851989,4,4.440892098500626e-16,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,5,25.38838577270508,22.055335998535156,3.3330497741699254,0.15112214905233345,5,25.58885782135857,7,3.962462107340496,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,6,34.155330657958984,25.38838577270508,8.766944885253903,0.34531320595731607,8,33.2686315398746,8,5.283282809787327,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,7,34.32902526855469,34.155330657958984,0.17369461059570312,0.005085431973565984,8,33.2686315398746,4,4.440892098500626e-16,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,8,34.89838790893555,34.32902526855469,0.5693626403808594,0.01658545897900557,8,33.2686315398746,4,4.440892098500626e-16,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,9,29.122997283935547,34.89838790893555,-5.775390625,-0.16549161640561746,6,28.148782394197248,0,-5.283282809787327,2.5208927182819547,1.0
NCEP-AirTemp-Africa-2000,NCEP2000_r027_c005,10,23.042583465576172,29.122997283935547,-6.080413818359375,-0.208783929726676,4,23.02893324851989,0,-5.283282809787327,2.5208927182819547,1.0
