dataset,cell_id,month,value,previous_value,delta,relative_delta,value_bin,value_reconstructed,delta_bin,delta_reconstructed,theta,rho
浙江,CEG2000_f4_r0029_c0116,3,53.5460289753231,45.53260047954866,8.013428495774434,0.17599320951092462,8,51.68732478991992,7,8.714316322012877,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,4,48.97304828514678,53.5460289753231,-4.5729806901763155,-0.0854027978859794,7,47.9357780304776,2,-5.80954421467525,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,5,50.76204883425538,48.97304828514678,1.7890005491086,0.036530308235911725,8,51.68732478991992,5,2.9047721073376263,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,6,36.094541801812774,50.76204883425538,-14.667507032442607,-0.28894631657468955,4,36.68113775215064,0,-11.619088429350501,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,7,31.82203557364814,36.094541801812774,-4.272506228164634,-0.11836987020431039,3,32.92959099270833,3,-2.9047721073376245,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,8,31.227064111039383,31.82203557364814,-0.5949714626087577,-0.01869683858632394,3,32.92959099270833,4,0.0,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,9,33.20835508452801,31.227064111039383,1.9812909734886262,0.06344787862360077,3,32.92959099270833,5,2.9047721073376263,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,10,36.845695606958685,33.20835508452801,3.6373405224306765,0.10953088501891313,4,36.68113775215064,5,2.9047721073376263,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,11,45.37383282138737,36.845695606958685,8.528137214428682,0.23145545426527533,6,44.18423127103528,7,8.714316322012877,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0116,12,57.1888417586264,45.37383282138737,11.815008937239035,0.26039256995873455,8,51.68732478991992,8,11.619088429350501,1.5338019438649493,0.5285924180410911
浙江,CEG2000_f4_r0029_c0117,1,46.14305271002808,,,,7,47.9357780304776,4,,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,2,43.908794399556264,46.14305271002808,-2.234258310471816,-0.048420253521420216,6,44.18423127103528,3,-2.9047721073376245,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,3,51.10301683264507,43.908794399556264,7.194222433088804,0.16384468149190423,8,51.68732478991992,6,5.8095442146752525,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,4,48.92346695111291,51.10301683264507,-2.179549881532161,-0.0426501215900789,7,47.9357780304776,3,-2.9047721073376245,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,5,51.658831822935625,48.92346695111291,2.7353648718227177,0.05591110038370847,8,51.68732478991992,5,2.9047721073376263,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,6,36.88843036827439,51.658831822935625,-14.770401454661233,-0.2859220956696785,4,36.68113775215064,0,-11.619088429350501,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,7,32.35792238711365,36.88843036827439,-4.5305079811607385,-0.12281650197448267,3,32.92959099270833,2,-5.80954421467525,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,8,29.00921315161061,32.35792238711365,-3.348709235503044,-0.10348962444006131,2,29.178044233266007,3,-2.9047721073376245,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,9,32.75666088242332,29.00921315161061,3.747447730812709,0.12918129530875086,3,32.92959099270833,5,2.9047721073376263,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,10,35.36053985275815,32.75666088242332,2.603878970334833,0.07949158736542744,4,36.68113775215064,5,2.9047721073376263,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,11,44.69512083346235,35.36053985275815,9.334580980704196,0.2639829883699044,6,44.18423127103528,7,8.714316322012877,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0117,12,57.77437424671497,44.69512083346235,13.079253413252623,0.2926326894156296,8,51.68732478991992,8,11.619088429350501,1.1977587449124043,0.5306734535873785
浙江,CEG2000_f4_r0029_c0118,1,43.81353908352839,,,,6,44.18423127103528,4,,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,2,41.972561813764294,43.81353908352839,-1.840977269764096,-0.04201845612732544,5,40.43268451159296,3,-2.9047721073376245,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,3,46.608453173589496,41.972561813764294,4.635891359825202,0.11045052194800577,7,47.9357780304776,6,5.8095442146752525,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,4,45.15225872615148,46.608453173589496,-1.4561944474380155,-0.031243140423788247,6,44.18423127103528,3,-2.9047721073376245,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,5,47.49347297180879,45.15225872615148,2.341214245657312,0.051851542131187284,7,47.9357780304776,5,2.9047721073376263,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,6,33.542786568775796,47.49347297180879,-13.950686403032996,-0.29373902412472247,3,32.92959099270833,0,-11.619088429350501,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,7,28.87262085086921,33.542786568775796,-4.670165717906585,-0.13923010565418956,2,29.178044233266007,2,-5.80954421467525,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,8,25.998308747062392,28.87262085086921,-2.874312103806819,-0.09955147884402353,1,25.426497473823687,3,-2.9047721073376245,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,9,29.194446056490303,25.998308747062392,3.196137309427911,0.12293635484227604,2,29.178044233266007,5,2.9047721073376263,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,10,33.034262403163204,29.194446056490303,3.839816346672901,0.13152557644844437,3,32.92959099270833,5,2.9047721073376263,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,11,38.617020840768326,33.034262403163204,5.582758437605122,0.16899903407773814,5,40.43268451159296,6,5.8095442146752525,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0118,12,51.657970835934194,38.617020840768326,13.040949995165867,0.3376995353664989,8,51.68732478991992,8,11.619088429350501,0.8825928743603835,0.5658321262160492
浙江,CEG2000_f4_r0029_c0119,1,40.74233228853092,,,,5,40.43268451159296,4,,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,2,40.544204804975806,40.74233228853092,-0.1981274835551119,-0.004862939169805096,5,40.43268451159296,4,0.0,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,3,43.86670165086135,40.544204804975806,3.3224968458855457,0.08194751535681348,6,44.18423127103528,5,2.9047721073376263,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,4,43.31679594003081,43.86670165086135,-0.5499057108305436,-0.012535834474342018,6,44.18423127103528,4,0.0,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,5,43.349840743755216,43.31679594003081,0.03304480372440821,0.000762863526890505,6,44.18423127103528,4,0.0,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,6,31.839519044638447,43.349840743755216,-11.51032169911677,-0.26552166055592474,3,32.92959099270833,0,-11.619088429350501,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,7,26.615738310973292,31.839519044638447,-5.223780733665155,-0.164065943532046,1,25.426497473823687,2,-5.80954421467525,0.7342142902589607,0.5481871848320177
浙江,CEG2000_f4_r0029_c0119,8,24.026628135792368,26.615738310973292,-2.589110175180924,-0.09727741327068393,1,25.426497473823687,3,-2.9047721073376245,0.7342142902589607,0.5481871848320177
