cell_id,region_id,block_row,block_col,longitude,latitude,theta,rho,original_area_km2,annual_mean_pm25,fine_point_count,month_01_pm25,month_02_pm25,month_03_pm25,month_04_pm25,month_05_pm25,month_06_pm25,month_07_pm25,month_08_pm25,month_09_pm25,month_10_pm25,month_11_pm25,month_12_pm25,reference_degree,is_topological_boundary,is_geographic_boundary,polygon_wkt
CEG2000_f4_r0018_c0114,福建,18,114,119.3400024,25.7300004,-0.266266319379063,0.6726105558379464,1782.5928512097323,26.594860044702504,10,34.04648747820486,30.838530706392042,34.291725970655214,32.442596724199525,29.181389977704537,20.932517713108258,21.66732254291141,18.855570742364264,23.591211877018054,25.300024257383697,22.99320804664158,25.064425967767175,2,True,False,"POLYGON ((119.2 25.5, 119.6 25.5, 119.6 25.900000000000002, 119.2 25.900000000000002, 119.2 25.5))"
CEG2000_f4_r0019_c0107,福建,19,107,116.5999985,26.1000005,3.082026003192372,0.9141745531526001,1776.5601595203575,27.511748701793618,16,36.66404956341746,35.879226575001894,34.34868068328228,28.651056027482472,28.901387539303514,19.59976823489815,22.08656908902243,18.301381572629435,28.028149906648135,25.291480221252996,25.28123963607752,27.374065525550627,3,True,True,"POLYGON ((116.4 25.9, 116.8 25.9, 116.8 26.3, 116.4 26.3, 116.4 25.9))"
CEG2000_f4_r0019_c0108,福建,19,108,117.0,26.1000005,3.0618195095099727,0.6733722937285274,1776.5068627156434,27.578373564867608,16,36.59292381598438,35.39552366486476,33.720056424264655,28.40355061442817,29.415737534996776,19.32076779324138,21.452086963838532,18.534949610917664,27.670631041361954,25.615530796985215,26.370567470777186,28.676748106761334,4,False,False,"POLYGON ((116.800006 25.9, 117.199994 25.9, 117.199994 26.3, 116.800006 26.3, 116.800006 25.9))"
CEG2000_f4_r0019_c0109,福建,19,109,117.4000015,26.1000005,3.020966557660951,0.4325700343044539,1776.5601595203575,28.20310499623994,16,37.1873471973694,32.45610313402945,34.84914494685475,28.54186316008311,31.184406633206663,19.838712072181124,22.17453961401474,18.884287508361393,28.18243756697046,26.063402208581188,27.64164078588365,31.430092220109106,4,False,False,"POLYGON ((117.2 25.9, 117.6 25.9, 117.6 26.3, 117.2 26.3, 117.2 25.9))"
CEG2000_f4_r0019_c0110,福建,19,110,117.8,26.1000005,2.8960688024363197,0.2298433446891671,1776.5868079227462,26.682207101996827,16,35.22986807486644,32.19079791613638,35.54110043550385,27.76414816244403,30.414816451754003,18.372035715655226,20.0424055837334,17.5943143897927,26.69189820606128,24.8360817309274,24.64078226719928,26.92492072768315,4,False,False,"POLYGON ((117.59999400000001 25.9, 118 25.9, 118 26.3, 117.59999400000001 26.3, 117.59999400000001 25.9))"
CEG2000_f4_r0019_c0111,福建,19,111,118.2,26.1000005,1.3086282458512404,0.043095189394754665,1776.5868079227462,26.653395281446574,16,35.14483769037891,30.59130520392268,35.435023318645015,28.7848664829606,30.73993557370171,18.62210827429995,19.886703258005845,17.45138816781864,25.95573456498348,25.544518717817464,24.88415186732087,26.784334770688552,4,False,False,"POLYGON ((118 25.9, 118.40000599999999 25.9, 118.40000599999999 26.3, 118 26.3, 118 25.9))"
CEG2000_f4_r0019_c0112,福建,19,112,118.5999985,26.1000005,0.21738582011813903,0.18538480404427168,1776.5601595203575,26.409167328712396,16,34.82654097933167,30.445472949463355,35.00430213366348,29.041493170218576,30.289022610831815,19.5187815258656,19.86556401144508,17.30561975875196,24.849216272915065,25.872350073132225,23.816418137440078,26.06431829029918,4,False,False,"POLYGON ((118.4 25.9, 118.8 25.9, 118.8 26.3, 118.4 26.3, 118.4 25.9))"
CEG2000_f4_r0019_c0113,福建,19,113,119.0,26.1000005,0.11332287395532034,0.38890429723016134,1776.5068627156434,26.86189934463899,16,35.17543103709104,30.58715448085958,35.50935486759634,30.658802407445716,30.570608215915257,20.561384164120458,21.005976955287217,17.91170768165569,23.718481732331394,26.16193544716873,24.144551741309915,26.307923822276663,4,False,False,"POLYGON ((118.800006 25.9, 119.199994 25.9, 119.199994 26.3, 118.800006 26.3, 118.800006 25.9))"
CEG2000_f4_r0019_c0114,福建,19,114,119.4000015,26.1000005,0.07650429913356589,0.5547881067637537,1776.5601595203575,28.592794754954266,16,36.83399331263124,31.60353133444257,37.90757216052454,35.030407822213455,32.097386644540194,22.84060659341113,23.073959595716786,19.91891450014926,24.828490462388356,26.01612287377843,24.95901392450356,27.981241478431546,3,True,False,"POLYGON ((119.2 25.9, 119.6 25.9, 119.6 26.3, 119.2 26.3, 119.2 25.9))"
CEG2000_f4_r0020_c0107,福建,20,107,116.68333066666666,26.483333777777776,2.8058397339573498,0.9585136248618245,1770.449717557293,27.275429673398175,9,36.858371501884015,35.06527268267359,33.92721094287733,28.35454928036045,29.59509406051582,19.244993326757886,20.552450715315665,18.345945569879692,27.675978825844005,25.44019716141328,25.216937225291474,27.253007239036293,3,True,True,"POLYGON ((116.4 26.3, 116.8 26.3, 116.8 26.700002, 116.4 26.700002, 116.4 26.3))"
CEG2000_f4_r0020_c0108,福建,20,108,117.0,26.500000500000002,2.7114312787605255,0.734776492560393,1770.3966040658374,27.353404245303793,16,36.846282405097945,37.67674180217122,34.163960365346036,27.548461138672177,29.40448217447837,19.241776819805764,20.213181306350403,18.30034297060141,26.667187646955803,25.405138081497146,25.528019443467215,27.57490592408657,4,False,False,"POLYGON ((116.800006 26.3, 117.199994 26.3, 117.199994 26.700002, 116.800006 26.700002, 116.800006 26.3))"
CEG2000_f4_r0020_c0109,福建,20,109,117.4000015,26.500000500000002,2.5337665937543172,0.5372389558406304,1770.449717557293,27.671157861975143,16,37.10134810158471,36.79772284504831,34.81650216614414,27.897743570121854,30.41206521097483,19.085311243597353,21.09418464420531,18.720369620589114,26.81788731492852,25.199482708347116,25.912625134974046,28.433557130988593,4,False,False,"POLYGON ((117.2 26.3, 117.6 26.3, 117.6 26.700002, 117.2 26.700002, 117.2 26.3))"
CEG2000_f4_r0020_c0110,福建,20,110,117.8,26.500000500000002,2.178385721207726,0.34949511653584975,1770.4762743030522,28.538474047918104,16,37.35307030136344,36.04918339463284,36.12696094523424,28.984396683998114,33.01489179709762,19.434978603470334,22.22529787035449,18.868772736610847,28.213391716817174,26.351018575398417,26.528688040190143,29.441004927470026,4,False,False,"POLYGON ((117.59999400000001 26.3, 118 26.3, 118 26.700002, 117.59999400000001 26.700002, 117.59999400000001 26.3))"
