dataset,method,view,tolerance,adj_precision,adj_recall,adj_f1,original_edge_count,display_edge_count,preserved_edge_count,lost_edge_count,new_edge_count,np2
NASA-Exoplanet-SkyGrid,Area-balanced,disk,5e-06,0.6365853658536585,0.8529411764705882,0.729050279329609,306,410,261,45,149,0.6350081962124733
NASA-Exoplanet-SkyGrid,Area-balanced,disk,2e-05,0.6557788944723618,0.8529411764705882,0.7414772727272727,306,398,261,45,137,0.6534283697166394
NASA-Exoplanet-SkyGrid,Area-balanced,disk,0.0001,0.6624365482233503,0.8529411764705882,0.7457142857142857,306,394,261,45,133,0.6597775760658458
NASA-Exoplanet-SkyGrid,Area-balanced,disk,0.0005,0.6744186046511628,0.8529411764705882,0.7532467532467532,306,387,261,45,126,0.6724609091331658
NASA-Exoplanet-SkyGrid,Area-balanced,annulus,1e-06,0.5527638190954773,0.7189542483660131,0.6249999999999999,306,398,220,86,178,0.5375212511034091
NASA-Exoplanet-SkyGrid,Area-balanced,annulus,5e-06,0.5527638190954773,0.7189542483660131,0.6249999999999999,306,398,220,86,178,0.5375212511034091
NASA-Exoplanet-SkyGrid,Area-balanced,annulus,2e-05,0.5527638190954773,0.7189542483660131,0.6249999999999999,306,398,220,86,178,0.5375212511034091
NASA-Exoplanet-SkyGrid,Area-balanced,annulus,0.0001,0.5527638190954773,0.7189542483660131,0.6249999999999999,306,398,220,86,178,0.5375212511034091
NASA-Exoplanet-SkyGrid,Area-balanced,annulus,0.0005,0.5527638190954773,0.7189542483660131,0.6249999999999999,306,398,220,86,178,0.5375212511034091
NASA-Exoplanet-SkyGrid,Regular Topology,disk,1e-06,0.49176954732510286,0.7810457516339869,0.6035353535353536,306,486,239,67,247,0.46903795514529395
NASA-Exoplanet-SkyGrid,Regular Topology,disk,5e-06,0.49176954732510286,0.7810457516339869,0.6035353535353536,306,486,239,67,247,0.46903795514529395
NASA-Exoplanet-SkyGrid,Regular Topology,disk,2e-05,0.48975409836065575,0.7810457516339869,0.6020151133501259,306,488,239,67,249,0.46777486678765073
NASA-Exoplanet-SkyGrid,Regular Topology,disk,0.0001,0.48582995951417,0.7843137254901961,0.6,306,494,240,66,254,0.45267363600163907
NASA-Exoplanet-SkyGrid,Regular Topology,disk,0.0005,0.48582995951417,0.7843137254901961,0.6,306,494,240,66,254,0.45267363600163907
NASA-Exoplanet-SkyGrid,Regular Topology,annulus,1e-06,0.551980198019802,0.7287581699346405,0.6281690140845071,306,404,223,83,181,0.4978118345912164
NASA-Exoplanet-SkyGrid,Regular Topology,annulus,5e-06,0.551980198019802,0.7287581699346405,0.6281690140845071,306,404,223,83,181,0.4978118345912164
NASA-Exoplanet-SkyGrid,Regular Topology,annulus,2e-05,0.551980198019802,0.7287581699346405,0.6281690140845071,306,404,223,83,181,0.4978118345912164
NASA-Exoplanet-SkyGrid,Regular Topology,annulus,0.0001,0.5463414634146342,0.7320261437908496,0.6256983240223464,306,410,224,82,186,0.48297818461955627
NASA-Exoplanet-SkyGrid,Regular Topology,annulus,0.0005,0.5463414634146342,0.7320261437908496,0.6256983240223464,306,410,224,82,186,0.48297818461955627
NASA-Exoplanet-SkyGrid,GeoDisk,disk,1e-06,0.5678160919540229,0.8071895424836601,0.6666666666666666,306,435,247,59,188,0.5420122011800083
NASA-Exoplanet-SkyGrid,GeoDisk,disk,5e-06,0.5678160919540229,0.8071895424836601,0.6666666666666666,306,435,247,59,188,0.5420122011800083
NASA-Exoplanet-SkyGrid,GeoDisk,disk,2e-05,0.5678160919540229,0.8071895424836601,0.6666666666666666,306,435,247,59,188,0.5420122011800083
NASA-Exoplanet-SkyGrid,GeoDisk,disk,0.0001,0.5678160919540229,0.8071895424836601,0.6666666666666666,306,435,247,59,188,0.5420122011800083
NASA-Exoplanet-SkyGrid,GeoDisk,disk,0.0005,0.5678160919540229,0.8071895424836601,0.6666666666666666,306,435,247,59,188,0.5420122011800083
NASA-Exoplanet-SkyGrid,GeoAnnulus,annulus,1e-06,0.5295566502463054,0.7026143790849673,0.6039325842696629,306,406,215,91,191,0.5006242669690595
NASA-Exoplanet-SkyGrid,GeoAnnulus,annulus,5e-06,0.5295566502463054,0.7026143790849673,0.6039325842696629,306,406,215,91,191,0.5006242669690595
NASA-Exoplanet-SkyGrid,GeoAnnulus,annulus,2e-05,0.5295566502463054,0.7026143790849673,0.6039325842696629,306,406,215,91,191,0.5006242669690595
NASA-Exoplanet-SkyGrid,GeoAnnulus,annulus,0.0001,0.5295566502463054,0.7026143790849673,0.6039325842696629,306,406,215,91,191,0.5006242669690595
NASA-Exoplanet-SkyGrid,GeoAnnulus,annulus,0.0005,0.5295566502463054,0.7026143790849673,0.6039325842696629,306,406,215,91,191,0.5006242669690595
NASA-Exoplanet-SkyGrid,GeoDisk-Final,disk,1e-06,0.6505747126436782,0.9248366013071896,0.7638326585695007,306,435,283,23,152,0.6420298001431185
NASA-Exoplanet-SkyGrid,GeoDisk-Final,disk,5e-06,0.6505747126436782,0.9248366013071896,0.7638326585695007,306,435,283,23,152,0.6420298001431185
NASA-Exoplanet-SkyGrid,GeoDisk-Final,disk,2e-05,0.6505747126436782,0.9248366013071896,0.7638326585695007,306,435,283,23,152,0.6420298001431185
NASA-Exoplanet-SkyGrid,GeoDisk-Final,disk,0.0001,0.652073732718894,0.9248366013071896,0.764864864864865,306,434,283,23,151,0.6435201022418658
NASA-Exoplanet-SkyGrid,GeoDisk-Final,disk,0.0005,0.652073732718894,0.9248366013071896,0.764864864864865,306,434,283,23,151,0.6435201022418658
NASA-Exoplanet-SkyGrid,GeoAnnulus-Final,annulus,1e-06,0.6066350710900474,0.8366013071895425,0.7032967032967032,306,422,256,50,166,0.6374383250515574
NASA-Exoplanet-SkyGrid,GeoAnnulus-Final,annulus,5e-06,0.6066350710900474,0.8366013071895425,0.7032967032967032,306,422,256,50,166,0.6374383250515574
NASA-Exoplanet-SkyGrid,GeoAnnulus-Final,annulus,2e-05,0.6066350710900474,0.8366013071895425,0.7032967032967032,306,422,256,50,166,0.6374383250515574
NASA-Exoplanet-SkyGrid,GeoAnnulus-Final,annulus,0.0001,0.6066350710900474,0.8366013071895425,0.7032967032967032,306,422,256,50,166,0.6374383250515574
NASA-Exoplanet-SkyGrid,GeoAnnulus-Final,annulus,0.0005,0.6066350710900474,0.8366013071895425,0.7032967032967032,306,422,256,50,166,0.6374383250515574
Synthetic-concave_u,GeoDisk-Final,disk,1e-06,0.625,0.9764309764309764,0.7621550591327202,297,464,290,7,174,0.6156535224272811
Synthetic-concave_u,GeoDisk-Final,disk,5e-06,0.625,0.9764309764309764,0.7621550591327202,297,464,290,7,174,0.6156535224272811
Synthetic-concave_u,GeoDisk-Final,disk,2e-05,0.625,0.9764309764309764,0.7621550591327202,297,464,290,7,174,0.6156535224272811
Synthetic-concave_u,GeoDisk-Final,disk,0.0001,0.625,0.9764309764309764,0.7621550591327202,297,464,290,7,174,0.6156535224272811
Synthetic-concave_u,GeoDisk-Final,disk,0.0005,0.6263498920086393,0.9764309764309764,0.763157894736842,297,463,290,7,173,0.6166922312421527
Synthetic-concave_u,GeoAnnulus-Final,annulus,1e-06,0.6363636363636364,0.9663299663299664,0.7673796791443851,297,451,287,10,164,0.6240125933546397
Synthetic-concave_u,GeoAnnulus-Final,annulus,5e-06,0.6363636363636364,0.9663299663299664,0.7673796791443851,297,451,287,10,164,0.6240125933546397
Synthetic-concave_u,GeoAnnulus-Final,annulus,2e-05,0.6363636363636364,0.9663299663299664,0.7673796791443851,297,451,287,10,164,0.6240125933546397
Synthetic-concave_u,GeoAnnulus-Final,annulus,0.0001,0.6363636363636364,0.9663299663299664,0.7673796791443851,297,451,287,10,164,0.6240125933546397
Synthetic-concave_u,GeoAnnulus-Final,annulus,0.0005,0.6377777777777778,0.9663299663299664,0.7684069611780455,297,450,287,10,163,0.625789238726457
Synthetic-disconnected,GeoDisk-Final,disk,1e-06,0.6420323325635104,0.9788732394366197,0.7754532775453278,284,433,278,6,155,0.6357352345308687
Synthetic-disconnected,GeoDisk-Final,disk,5e-06,0.6420323325635104,0.9788732394366197,0.7754532775453278,284,433,278,6,155,0.6357352345308687
Synthetic-disconnected,GeoDisk-Final,disk,2e-05,0.6420323325635104,0.9788732394366197,0.7754532775453278,284,433,278,6,155,0.6357352345308687
Synthetic-disconnected,GeoDisk-Final,disk,0.0001,0.6420323325635104,0.9788732394366197,0.7754532775453278,284,433,278,6,155,0.6357352345308687
Synthetic-disconnected,GeoDisk-Final,disk,0.0005,0.6435185185185185,0.9788732394366197,0.776536312849162,284,432,278,6,154,0.6365772484197575
Synthetic-disconnected,GeoAnnulus-Final,annulus,1e-06,0.6023529411764705,0.9014084507042254,0.7221438645980254,284,425,256,28,169,0.6021250090697
Synthetic-disconnected,GeoAnnulus-Final,annulus,5e-06,0.6023529411764705,0.9014084507042254,0.7221438645980254,284,425,256,28,169,0.6021250090697
Synthetic-disconnected,GeoAnnulus-Final,annulus,2e-05,0.6037735849056604,0.9014084507042254,0.7231638418079096,284,424,256,28,168,0.6038861406056477
Synthetic-disconnected,GeoAnnulus-Final,annulus,0.0001,0.6037735849056604,0.9014084507042254,0.7231638418079096,284,424,256,28,168,0.6038861406056477
Synthetic-disconnected,GeoAnnulus-Final,annulus,0.0005,0.6071428571428571,0.897887323943662,0.7244318181818181,284,420,255,29,165,0.6073028013116055
Synthetic-disk_like,GeoDisk-Final,disk,1e-06,0.6633663366336634,1.0,0.7976190476190476,268,404,268,0,136,0.6712845050379076
Synthetic-disk_like,GeoDisk-Final,disk,5e-06,0.6633663366336634,1.0,0.7976190476190476,268,404,268,0,136,0.6712845050379076
Synthetic-disk_like,GeoDisk-Final,disk,2e-05,0.6633663366336634,1.0,0.7976190476190476,268,404,268,0,136,0.6712845050379076
Synthetic-disk_like,GeoDisk-Final,disk,0.0001,0.6633663366336634,1.0,0.7976190476190476,268,404,268,0,136,0.6712845050379076
Synthetic-disk_like,GeoDisk-Final,disk,0.0005,0.6633663366336634,1.0,0.7976190476190476,268,404,268,0,136,0.6712845050379076
Synthetic-disk_like,GeoAnnulus-Final,annulus,1e-06,0.6570680628272252,0.9365671641791045,0.7723076923076924,268,382,251,17,131,0.6680684100624051
Synthetic-disk_like,GeoAnnulus-Final,annulus,5e-06,0.6570680628272252,0.9365671641791045,0.7723076923076924,268,382,251,17,131,0.6680684100624051
Synthetic-disk_like,GeoAnnulus-Final,annulus,2e-05,0.6570680628272252,0.9365671641791045,0.7723076923076924,268,382,251,17,131,0.6680684100624051
Synthetic-disk_like,GeoAnnulus-Final,annulus,0.0001,0.6570680628272252,0.9365671641791045,0.7723076923076924,268,382,251,17,131,0.6680684100624051
Synthetic-disk_like,GeoAnnulus-Final,annulus,0.0005,0.6570680628272252,0.9365671641791045,0.7723076923076924,268,382,251,17,131,0.6680684100624051
Synthetic-elongated,GeoDisk-Final,disk,1e-06,0.6129032258064516,0.9243243243243243,0.7370689655172414,370,558,342,28,216,0.6107380088730303
Synthetic-elongated,GeoDisk-Final,disk,5e-06,0.6129032258064516,0.9243243243243243,0.7370689655172414,370,558,342,28,216,0.6107380088730303
Synthetic-elongated,GeoDisk-Final,disk,2e-05,0.6129032258064516,0.9243243243243243,0.7370689655172414,370,558,342,28,216,0.6107380088730303
Synthetic-elongated,GeoDisk-Final,disk,0.0001,0.6129032258064516,0.9243243243243243,0.7370689655172414,370,558,342,28,216,0.6107380088730303
Synthetic-elongated,GeoDisk-Final,disk,0.0005,0.6129032258064516,0.9243243243243243,0.7370689655172414,370,558,342,28,216,0.6107380088730303
Synthetic-elongated,GeoAnnulus-Final,annulus,1e-06,0.5711610486891385,0.8243243243243243,0.6747787610619469,370,534,305,65,229,0.584150058546645
Synthetic-elongated,GeoAnnulus-Final,annulus,5e-06,0.5711610486891385,0.8243243243243243,0.6747787610619469,370,534,305,65,229,0.584150058546645
Synthetic-elongated,GeoAnnulus-Final,annulus,2e-05,0.5711610486891385,0.8243243243243243,0.6747787610619469,370,534,305,65,229,0.584150058546645
Synthetic-elongated,GeoAnnulus-Final,annulus,0.0001,0.5711610486891385,0.8243243243243243,0.6747787610619469,370,534,305,65,229,0.584150058546645
Synthetic-elongated,GeoAnnulus-Final,annulus,0.0005,0.5711610486891385,0.8243243243243243,0.6747787610619469,370,534,305,65,229,0.584150058546645
Synthetic-hole,GeoDisk-Final,disk,1e-06,0.6419753086419753,0.9669421487603306,0.7716405605935697,484,729,468,16,261,0.6419720058436116
Synthetic-hole,GeoDisk-Final,disk,5e-06,0.6419753086419753,0.9669421487603306,0.7716405605935697,484,729,468,16,261,0.6419720058436116
Synthetic-hole,GeoDisk-Final,disk,2e-05,0.6419753086419753,0.9669421487603306,0.7716405605935697,484,729,468,16,261,0.6419720058436116
Synthetic-hole,GeoDisk-Final,disk,0.0001,0.6419753086419753,0.9669421487603306,0.7716405605935697,484,729,468,16,261,0.6419720058436116
Synthetic-hole,GeoDisk-Final,disk,0.0005,0.6419753086419753,0.9669421487603306,0.7716405605935697,484,729,468,16,261,0.6419720058436116
Synthetic-hole,GeoAnnulus-Final,annulus,1e-06,0.592747559274756,0.878099173553719,0.7077435470441299,484,717,425,59,292,0.5909624316857846
Synthetic-hole,GeoAnnulus-Final,annulus,5e-06,0.592747559274756,0.878099173553719,0.7077435470441299,484,717,425,59,292,0.5909624316857846
Synthetic-hole,GeoAnnulus-Final,annulus,2e-05,0.592747559274756,0.878099173553719,0.7077435470441299,484,717,425,59,292,0.5909624316857846
Synthetic-hole,GeoAnnulus-Final,annulus,0.0001,0.592747559274756,0.878099173553719,0.7077435470441299,484,717,425,59,292,0.5909624316857846
Synthetic-hole,GeoAnnulus-Final,annulus,0.0005,0.592747559274756,0.878099173553719,0.7077435470441299,484,717,425,59,292,0.5909624316857846
Synthetic-l_shape,GeoDisk-Final,disk,1e-06,0.6478149100257069,0.984375,0.7813953488372093,256,389,252,4,137,0.6432275728494368
Synthetic-l_shape,GeoDisk-Final,disk,5e-06,0.6478149100257069,0.984375,0.7813953488372093,256,389,252,4,137,0.6432275728494368
Synthetic-l_shape,GeoDisk-Final,disk,2e-05,0.6478149100257069,0.984375,0.7813953488372093,256,389,252,4,137,0.6432275728494368
Synthetic-l_shape,GeoDisk-Final,disk,0.0001,0.6478149100257069,0.984375,0.7813953488372093,256,389,252,4,137,0.6432275728494368
Synthetic-l_shape,GeoDisk-Final,disk,0.0005,0.6478149100257069,0.984375,0.7813953488372093,256,389,252,4,137,0.6432275728494368
Synthetic-l_shape,GeoAnnulus-Final,annulus,1e-06,0.5442359249329759,0.79296875,0.6454689984101749,256,373,203,53,170,0.5603077627826979
Synthetic-l_shape,GeoAnnulus-Final,annulus,5e-06,0.5442359249329759,0.79296875,0.6454689984101749,256,373,203,53,170,0.5603077627826979
Synthetic-l_shape,GeoAnnulus-Final,annulus,2e-05,0.5442359249329759,0.79296875,0.6454689984101749,256,373,203,53,170,0.5603077627826979
Synthetic-l_shape,GeoAnnulus-Final,annulus,0.0001,0.5442359249329759,0.79296875,0.6454689984101749,256,373,203,53,170,0.5603077627826979
Synthetic-l_shape,GeoAnnulus-Final,annulus,0.0005,0.5442359249329759,0.79296875,0.6454689984101749,256,373,203,53,170,0.5603077627826979
