region,method,view,reference_policy,inclusion_threshold,cell_count,mean_inclusion_fraction,adj_precision,adj_recall,adj_f1,original_edge_count,display_edge_count,preserved_edge_count,lost_edge_count,new_edge_count,np2
湖北,GeoDisk-Final,disk,province_clipped,0.5,109,0.9343881091549101,0.5418181818181819,0.7883597883597884,0.6422413793103448,189,275,149,40,126,0.39767705341061244
湖北,GeoAnnulus-Final,annulus,province_clipped,0.5,109,0.9343881091549101,0.55,0.7566137566137566,0.6369710467706015,189,260,143,46,117,0.40399844769073784
湖北,Direct Polar,disk,full_macro_cell,0.75,93,0.9819846918977557,0.7298578199052133,1.0,0.8438356164383561,154,211,154,0,57,0.7316216514546187
湖北,Direct Polar,annulus,full_macro_cell,0.75,93,0.9819846918977557,0.6724890829694323,1.0,0.804177545691906,154,229,154,0,75,0.6886687596309653
湖北,Harmonic,disk,full_macro_cell,0.75,93,0.9819846918977557,0.6157407407407407,0.8636363636363636,0.718918918918919,154,216,133,21,83,0.5968510223441312
湖北,Harmonic,annulus,full_macro_cell,0.75,93,0.9819846918977557,0.5920398009950248,0.7727272727272727,0.6704225352112675,154,201,119,35,82,0.5602707481864577
湖北,Area-balanced,disk,full_macro_cell,0.75,93,0.9819846918977557,0.5921052631578947,0.8766233766233766,0.7068062827225131,154,228,135,19,93,0.587448618614353
湖北,Area-balanced,annulus,full_macro_cell,0.75,93,0.9819846918977557,0.49056603773584906,0.6753246753246753,0.5683060109289617,154,212,104,50,108,0.5281664175777372
湖北,Regular Topology,disk,full_macro_cell,0.75,93,0.9819846918977557,0.3503184713375796,0.7142857142857143,0.4700854700854701,154,314,110,44,204,0.3984807251198017
湖北,Regular Topology,annulus,full_macro_cell,0.75,93,0.9819846918977557,0.4449760765550239,0.6038961038961039,0.5123966942148761,154,209,93,61,116,0.43528128047627695
湖北,GeoDisk,disk,full_macro_cell,0.75,93,0.9819846918977557,0.4782608695652174,0.7142857142857143,0.5729166666666667,154,230,110,44,120,0.482178233226148
湖北,GeoAnnulus,annulus,full_macro_cell,0.75,93,0.9819846918977557,0.47783251231527096,0.6298701298701299,0.5434173669467788,154,203,97,57,106,0.4721957471308316
