dataset,transition,bin_count,encoding_mode,cell_count,cell_identity_accuracy,geometry_centroid_drift,temporal_adjacency_jaccard,delta_sign_accuracy,delta_mae,normalized_delta_mae,delta_bias,magnitude_spearman,top10_change_jaccard,high_change_event_f1
福建,M09-M10,13,derived_from_value_bins,74,1.0,0.0,1.0,0.6621621621621622,0.5039923903276731,0.04716875405174352,-0.10168514932369431,0.7678875242066818,0.6,0.6428571428571429
福建,M09-M10,13,direct_diverging_delta,74,1.0,0.0,1.0,0.8243243243243243,0.41144140431822596,0.03850688776148524,-0.014127092933071263,0.8081882849444344,0.6,0.4799999999999999
福建,M10-M11,13,derived_from_value_bins,74,1.0,0.0,1.0,0.40540540540540543,0.4768146955173983,0.044625187865425235,0.046946141207029266,0.7571362638074572,0.3333333333333333,0.7755102040816326
福建,M10-M11,13,direct_diverging_delta,74,1.0,0.0,1.0,0.5945945945945946,0.39380591990969216,0.03685637905815212,0.039161265401566524,0.8293384644341294,0.14285714285714285,0.8085106382978724
福建,M11-M12,13,derived_from_value_bins,74,1.0,0.0,1.0,1.0,0.5016747953705941,0.04695184985116434,0.02092494564302581,0.7814380640599902,0.3333333333333333,0.6551724137931034
福建,M11-M12,13,direct_diverging_delta,74,1.0,0.0,1.0,1.0,0.39571322926489527,0.037034884542764046,-0.05251757424498528,0.8746713562752226,0.23076923076923078,0.7037037037037037
广西,M01-M02,5,derived_from_value_bins,142,1.0,0.0,1.0,0.2323943661971831,1.4083654263555774,0.14980557401360803,-0.1451646391144381,0.5350848304072574,0.2,0.6376811594202899
广西,M01-M02,5,direct_diverging_delta,142,1.0,0.0,1.0,0.176056338028169,0.8443997459108008,0.0898174481323679,-0.18310766848871285,0.6596992457003138,0.5,0.819672131147541
广西,M02-M03,5,derived_from_value_bins,142,1.0,0.0,1.0,0.2676056338028169,1.565756821089393,0.16654704450959615,0.38366142131520814,0.5057480302930356,0.07142857142857142,0.5945945945945946
广西,M02-M03,5,direct_diverging_delta,142,1.0,0.0,1.0,0.2887323943661972,0.8912306465304297,0.09479877600197616,0.1583277008147722,0.7870701441471721,0.36363636363636365,0.9350649350649352
广西,M03-M04,5,derived_from_value_bins,142,1.0,0.0,1.0,0.8873239436619719,1.9268891423472136,0.2049601109400097,-0.11626175204486884,0.5416280560770046,0.15384615384615385,0.5423728813559322
广西,M03-M04,5,direct_diverging_delta,142,1.0,0.0,1.0,0.9788732394366197,1.0035556174924036,0.10674660320372967,-0.013897263504606752,0.8747648311942823,0.07142857142857142,0.6923076923076924
广西,M04-M05,5,derived_from_value_bins,142,1.0,0.0,1.0,0.9577464788732394,1.7225550946584307,0.18322542565754543,0.17930260478849838,0.7400247858537451,0.07142857142857142,0.6808510638297872
广西,M04-M05,5,direct_diverging_delta,142,1.0,0.0,1.0,1.0,1.2733316583028889,0.13544224844781405,0.8669138255936396,0.7391530759940901,0.0,0.0
广西,M05-M06,5,derived_from_value_bins,142,1.0,0.0,1.0,0.6197183098591549,1.8461451763861265,0.1963715046432502,0.46514654005046224,0.703426575624722,0.25,0.4255319148936171
广西,M05-M06,5,direct_diverging_delta,142,1.0,0.0,1.0,0.7887323943661971,1.0982544052675738,0.11681956153938147,-0.03523574191277407,0.9265205507815208,0.034482758620689655,0.8674698795180723
广西,M06-M07,5,derived_from_value_bins,142,1.0,0.0,1.0,0.23943661971830985,1.8820199887296607,0.2001874509560339,0.3194326494214837,0.28261735258597565,0.0,0.3714285714285714
广西,M06-M07,5,direct_diverging_delta,142,1.0,0.0,1.0,0.38028169014084506,0.8578625631307853,0.09124946643084243,-0.09933127400192433,0.8408553045606931,0.034482758620689655,0.8
广西,M07-M08,5,derived_from_value_bins,142,1.0,0.0,1.0,0.47183098591549294,2.173396074504542,0.23118065837684992,-1.0110419165133584,0.3315864185014633,0.07142857142857142,0.4271844660194175
广西,M07-M08,5,direct_diverging_delta,142,1.0,0.0,1.0,0.823943661971831,0.840377578439318,0.08938961662247098,-0.37065932864111334,0.68073442077091,0.07142857142857142,0.10526315789473684
广西,M08-M09,5,derived_from_value_bins,142,1.0,0.0,1.0,0.8309859154929577,1.7104464842038205,0.1819374521630853,-0.16429284885396522,0.478065716770915,0.30434782608695654,0.5384615384615385
广西,M08-M09,5,direct_diverging_delta,142,1.0,0.0,1.0,0.9507042253521126,1.092291695771891,0.11618531768337556,-0.28710032852987943,0.8612656090313693,0.07142857142857142,0.8372093023255813
广西,M09-M10,5,derived_from_value_bins,142,1.0,0.0,1.0,0.4859154929577465,1.941958237231573,0.20656298642017434,0.08433221457234115,0.6838888485764424,0.5,0.6857142857142856
广西,M09-M10,5,direct_diverging_delta,142,1.0,0.0,1.0,0.5915492957746479,1.0988463595417794,0.11688252676713963,0.17601235296611104,0.9313842091377945,0.25,0.9090909090909091
广西,M10-M11,5,derived_from_value_bins,142,1.0,0.0,1.0,0.852112676056338,1.8638847568123218,0.19825843539202861,0.23004218305243804,0.6029174679134208,0.15384615384615385,0.6923076923076924
广西,M10-M11,5,direct_diverging_delta,142,1.0,0.0,1.0,0.9859154929577465,1.0267855866386957,0.1092175378043353,-0.39701624064107527,0.8712806619992571,0.1111111111111111,0.6990291262135923
广西,M11-M12,5,derived_from_value_bins,142,1.0,0.0,1.0,0.8943661971830986,2.7437148194126846,0.2918445495466081,-1.5909661252329892,0.4782339458840003,0.1111111111111111,0.36842105263157887
广西,M11-M12,5,direct_diverging_delta,142,1.0,0.0,1.0,1.0,1.1571374860614634,0.12308286050493787,-0.7525044229473411,0.5476818088864657,0.034482758620689655,0.0
广西,M01-M02,7,derived_from_value_bins,142,1.0,0.0,1.0,0.2887323943661972,1.1163628722370589,0.11874573015876455,0.07970419023695485,0.5184955371297725,0.1111111111111111,0.6233766233766234
广西,M01-M02,7,direct_diverging_delta,142,1.0,0.0,1.0,0.5633802816901409,0.6553843851644211,0.0697121870374029,-0.14905873614697876,0.8183426455345985,0.25,0.8571428571428571
广西,M02-M03,7,derived_from_value_bins,142,1.0,0.0,1.0,0.4154929577464789,1.1952852499311188,0.12714057702998588,-0.007182020176499163,0.6552140251788638,0.30434782608695654,0.631578947368421
广西,M02-M03,7,direct_diverging_delta,142,1.0,0.0,1.0,0.7394366197183099,0.7168010550692563,0.07624497981754545,-0.034616249121726464,0.8699310002375579,0.875,0.712871287128713
广西,M03-M04,7,derived_from_value_bins,142,1.0,0.0,1.0,0.971830985915493,1.3088669858053754,0.13922208430195515,-0.04665949534087,0.7382705391279775,0.07142857142857142,0.6534653465346535
广西,M03-M04,7,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.6004390966292167,0.0638677447255384,0.05798381588350015,0.9245370977842878,0.2,0.972972972972973
广西,M04-M05,7,derived_from_value_bins,142,1.0,0.0,1.0,1.0,1.2936859867803006,0.13760730575762786,-0.1954787774638239,0.765605423459519,0.30434782608695654,0.6571428571428571
广西,M04-M05,7,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.9143922285677615,0.09726243637536687,0.4696762816067327,0.828108171110584,0.0,0.0
广西,M05-M06,7,derived_from_value_bins,142,1.0,0.0,1.0,0.7676056338028169,1.4972753682569941,0.15926278208816602,0.4276684018252317,0.746465893108314,0.25,0.7826086956521738
广西,M05-M06,7,direct_diverging_delta,142,1.0,0.0,1.0,0.971830985915493,0.6810819839605459,0.07244559945039189,0.10852641686343961,0.9277385026316547,1.0,0.5882352941176471
广西,M06-M07,7,derived_from_value_bins,142,1.0,0.0,1.0,0.2676056338028169,1.2992826087643796,0.1382026094715451,0.3836808863790242,0.5356958246463411,0.1111111111111111,0.6216216216216216
广西,M06-M07,7,direct_diverging_delta,142,1.0,0.0,1.0,0.6619718309859155,0.6772363113407133,0.07203654141509687,-0.1485130651622089,0.8466427482489352,0.42857142857142855,0.6666666666666666
广西,M07-M08,7,derived_from_value_bins,142,1.0,0.0,1.0,0.6690140845070423,1.4178812946835155,0.15081776168197017,-0.7647570081761199,0.4930993337508971,0.1111111111111111,0.2272727272727273
广西,M07-M08,7,direct_diverging_delta,142,1.0,0.0,1.0,0.8943661971830986,0.6816635142696436,0.07250745589768208,0.10980893884781186,0.909315948348934,0.034482758620689655,0.6923076923076924
广西,M08-M09,7,derived_from_value_bins,142,1.0,0.0,1.0,0.9225352112676056,1.349597236874888,0.14355449585296565,-0.07327451316411558,0.6730569603184677,0.25,0.6888888888888889
广西,M08-M09,7,direct_diverging_delta,142,1.0,0.0,1.0,0.9929577464788732,0.6741248615769324,0.07170558148867788,0.03447292136428268,0.8916326077512481,0.25,0.8571428571428571
广西,M09-M10,7,derived_from_value_bins,142,1.0,0.0,1.0,0.5985915492957746,1.337238514317312,0.14223991833482572,0.22353672798034555,0.760639479805607,0.42857142857142855,0.8923076923076924
广西,M09-M10,7,direct_diverging_delta,142,1.0,0.0,1.0,0.8661971830985915,0.7509438574032822,0.07987669500052706,0.13061377651046405,0.9342289695765977,0.30434782608695654,1.0
广西,M10-M11,7,derived_from_value_bins,142,1.0,0.0,1.0,0.9788732394366197,1.1756898606164834,0.12505624686299557,-0.2839437126078864,0.6750247759266044,0.30434782608695654,0.7422680412371134
广西,M10-M11,7,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.8783707479487752,0.09343088919310533,-0.2608205112741365,0.9352629750307192,0.15384615384615385,0.8571428571428571
广西,M11-M12,7,derived_from_value_bins,142,1.0,0.0,1.0,0.9859154929577465,1.830663662822196,0.1947247608488889,-0.9431297359111166,0.44759499760530025,0.2,0.36363636363636365
广西,M11-M12,7,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.8550942110989432,0.09095500126048178,-0.49146260832737443,0.7106240024948103,0.07142857142857142,0.0
广西,M01-M02,9,derived_from_value_bins,142,1.0,0.0,1.0,0.3591549295774648,0.9537007578945739,0.10144362166239275,-0.10768650088920535,0.5626940802136233,0.30434782608695654,0.5977011494252873
广西,M01-M02,9,direct_diverging_delta,142,1.0,0.0,1.0,0.4507042253521127,0.5288424958419703,0.05625212900703052,-0.04186765284892365,0.8686265181499375,0.42857142857142855,0.72
广西,M02-M03,9,derived_from_value_bins,142,1.0,0.0,1.0,0.4295774647887324,1.0880291941621612,0.1157319222162404,0.04635817728811896,0.6576477842047542,0.36363636363636365,0.7010309278350515
广西,M02-M03,9,direct_diverging_delta,142,1.0,0.0,1.0,0.5563380281690141,0.546868779944096,0.05816955596648041,-0.024107319386622448,0.8967948312296342,0.7647058823529411,0.7796610169491525
广西,M03-M04,9,derived_from_value_bins,142,1.0,0.0,1.0,0.9859154929577465,0.8941626206506066,0.09511064539172873,0.033650800856057664,0.7500277748450049,0.36363636363636365,0.6206896551724137
广西,M03-M04,9,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.5434794425432672,0.0578090375773214,0.03906774236031407,0.9506175839935502,0.30434782608695654,0.8
广西,M04-M05,9,derived_from_value_bins,142,1.0,0.0,1.0,1.0,1.0683971849277822,0.11364369684705695,0.1168390410797743,0.7847396001538026,0.42857142857142855,0.5306122448979591
广西,M04-M05,9,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.8111872664874077,0.08628468990688987,0.4255387767192982,0.8910036828440798,0.0,0.0
广西,M05-M06,9,derived_from_value_bins,142,1.0,0.0,1.0,0.823943661971831,1.0981466819390777,0.11680810318151638,0.13617177118453555,0.8167659524178162,0.5789473684210527,0.5306122448979591
广西,M05-M06,9,direct_diverging_delta,142,1.0,0.0,1.0,0.9154929577464789,0.5354501935786878,0.056954979228878745,-0.04700574321609007,0.9575316679954491,0.36363636363636365,0.7422680412371134
广西,M06-M07,9,derived_from_value_bins,142,1.0,0.0,1.0,0.4154929577464789,1.133843745700573,0.12060514266240535,0.25280484813218224,0.5597631735700197,0.30434782608695654,0.5684210526315788
广西,M06-M07,9,direct_diverging_delta,142,1.0,0.0,1.0,0.5915492957746479,0.5398736146752761,0.05742549144401672,-0.04342376781117458,0.9056332885748145,0.42857142857142855,0.8750000000000001
广西,M07-M08,9,derived_from_value_bins,142,1.0,0.0,1.0,0.7676056338028169,1.3243119836352064,0.14086494397618335,-0.44054136797371335,0.6295891996489649,0.15384615384615385,0.5333333333333333
广西,M07-M08,9,direct_diverging_delta,142,1.0,0.0,1.0,0.8943661971830986,0.5205142007409345,0.05536626160016449,-0.10877679964233808,0.852664016373603,0.36363636363636365,0.32558139534883723
广西,M08-M09,9,derived_from_value_bins,142,1.0,0.0,1.0,0.9577464788732394,0.977509562407953,0.10397612605362455,0.1230395442061494,0.8048057912140376,0.42857142857142855,0.7368421052631579
广西,M08-M09,9,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.5418403253465983,0.05763468730719445,-0.06641280409270948,0.9464364514192384,0.42857142857142855,0.7346938775510204
广西,M09-M10,9,derived_from_value_bins,142,1.0,0.0,1.0,0.7183098591549296,0.9303129620546104,0.09895589928924056,-0.2612995046159128,0.8440321200014728,0.5,0.918918918918919
广西,M09-M10,9,direct_diverging_delta,142,1.0,0.0,1.0,0.7816901408450704,0.6320582782555729,0.0672310264170196,0.1053923451462163,0.9535244827201903,0.5,0.8372093023255813
广西,M10-M11,9,derived_from_value_bins,142,1.0,0.0,1.0,0.9859154929577465,0.9641406452577572,0.1025540957551331,0.05514420466802478,0.8565238541603618,0.42857142857142855,0.8888888888888888
广西,M10-M11,9,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.6600456000293661,0.07020799299470389,-0.1557312139231027,0.951876598252947,0.2,0.972972972972973
广西,M11-M12,9,derived_from_value_bins,142,1.0,0.0,1.0,0.9929577464788732,1.7634577754956908,0.18757617828669593,-1.020465576693344,0.3071798791224278,0.2,0.32558139534883723
广西,M11-M12,9,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.6959550317408998,0.07402762171419688,-0.33172687635380277,0.7891720665178117,0.1111111111111111,0.0
广西,M01-M02,13,derived_from_value_bins,142,1.0,0.0,1.0,0.5211267605633803,0.6979408425956469,0.07423884923328448,0.05087485314062264,0.6370515346552035,0.25,0.6545454545454547
广西,M01-M02,13,direct_diverging_delta,142,1.0,0.0,1.0,0.5774647887323944,0.337483885403064,0.035897620196467625,0.0022698520385103205,0.897913436992372,0.5789473684210527,0.6909090909090909
广西,M02-M03,13,derived_from_value_bins,142,1.0,0.0,1.0,0.6408450704225352,0.7183230957438486,0.0764068768455912,-0.08337383964537722,0.6795139747027087,0.5,0.819672131147541
广西,M02-M03,13,direct_diverging_delta,142,1.0,0.0,1.0,0.7394366197183099,0.3370369841820952,0.035850084029588086,-0.03316116654301939,0.8993779401149995,0.6666666666666666,0.9863013698630138
广西,M03-M04,13,derived_from_value_bins,142,1.0,0.0,1.0,1.0,0.6890485803652026,0.07329299354641326,-0.0672518789811074,0.8569655625691847,0.30434782608695654,0.8484848484848485
广西,M03-M04,13,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.36933703560764586,0.03928578875076605,0.008511008207474979,0.9749046785912161,0.7647058823529411,0.9
广西,M04-M05,13,derived_from_value_bins,142,1.0,0.0,1.0,1.0,0.6494931216114469,0.06908554277185705,0.006326582210502517,0.9141508881486684,0.2,0.8059701492537312
广西,M04-M05,13,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.6061268874398442,0.06447274592147109,0.3067070327915904,0.9395696714336897,0.0,0.0
广西,M05-M06,13,derived_from_value_bins,142,1.0,0.0,1.0,0.9014084507042254,0.77563932065253,0.08250351186094855,0.2691070477954033,0.903380608529816,0.5,0.8095238095238096
广西,M05-M06,13,direct_diverging_delta,142,1.0,0.0,1.0,0.9507042253521126,0.3520389571244701,0.037445819856322074,0.009580801511389696,0.9715454076273878,0.5,0.7142857142857143
广西,M06-M07,13,derived_from_value_bins,142,1.0,0.0,1.0,0.5140845070422535,0.8868173071625768,0.0943293361641715,0.19834943361688748,0.6326845431765422,0.25,0.6296296296296297
广西,M06-M07,13,direct_diverging_delta,142,1.0,0.0,1.0,0.6971830985915493,0.3737607504624787,0.039756332212497865,-0.06266319301851796,0.9331255677476158,0.875,0.8571428571428571
广西,M07-M08,13,derived_from_value_bins,142,1.0,0.0,1.0,0.8802816901408451,0.958078057914481,0.10190922805249623,-0.33643542845918134,0.6211545167999071,0.15384615384615385,0.39215686274509803
广西,M07-M08,13,direct_diverging_delta,142,1.0,0.0,1.0,0.9084507042253521,0.39100230720941337,0.04159028898041318,-0.07935179638404907,0.9391011749341387,1.0,0.5882352941176471
广西,M08-M09,13,derived_from_value_bins,142,1.0,0.0,1.0,0.9859154929577465,0.6978927249638662,0.07423373103788279,-0.12681471062873265,0.8947224352918051,0.42857142857142855,0.7796610169491525
广西,M08-M09,13,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.40797815369075086,0.04339598257307994,-0.06301761140906087,0.9675469813913966,0.875,0.8923076923076924
广西,M09-M10,13,derived_from_value_bins,142,1.0,0.0,1.0,0.7887323943661971,0.7500225326654302,0.07977869516424592,0.09586394941087324,0.8793457820043309,0.7647058823529411,0.9090909090909091
广西,M09-M10,13,direct_diverging_delta,142,1.0,0.0,1.0,0.8380281690140845,0.4546633127450764,0.048361808145884144,0.10878753782986478,0.9763731262549027,0.5789473684210527,0.9473684210526316
广西,M10-M11,13,derived_from_value_bins,142,1.0,0.0,1.0,0.9929577464788732,0.6533795691813266,0.0694989379732617,0.031119757087746724,0.9230152968388862,0.7647058823529411,0.8205128205128205
广西,M10-M11,13,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.5005957570026675,0.053247568651708446,-0.16478506107949945,0.9764006856194986,0.25,0.8571428571428571
广西,M11-M12,13,derived_from_value_bins,142,1.0,0.0,1.0,1.0,1.4070549563598163,0.1496661814197053,-0.901944968630642,0.5302133278696112,0.30434782608695654,0.5454545454545454
广西,M11-M12,13,direct_diverging_delta,142,1.0,0.0,1.0,1.0,0.5403679999379553,0.05747807841233728,-0.3023018730955129,0.9089056394426378,0.2,0.0
安徽,M01-M02,5,derived_from_value_bins,96,1.0,0.0,1.0,0.15625,2.8608335210339924,0.17075952267772476,-0.0194085473952547,0.19905010544586232,0.17647058823529413,0.35897435897435903
安徽,M01-M02,5,direct_diverging_delta,96,1.0,0.0,1.0,0.71875,1.612067218784139,0.09622224669140964,-0.16970932799472127,0.7529668397077022,0.25,0.9795918367346939
安徽,M02-M03,5,derived_from_value_bins,96,1.0,0.0,1.0,0.6666666666666666,3.68420333095075,0.2199054218343517,-0.5941157769760017,0.3170204762775368,0.05263157894736842,0.5
安徽,M02-M03,5,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.3681654890641586,0.08166406193824644,-0.5255872984062374,0.3013804376598043,0.17647058823529413,0.2222222222222222
安徽,M03-M04,5,derived_from_value_bins,96,1.0,0.0,1.0,0.6458333333333334,3.6978935129774873,0.22072257142766738,0.960850536571571,0.4974308477547894,0.25,0.5581395348837209
安徽,M03-M04,5,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.2785080486780416,0.0763125230904681,0.6086928527487223,0.34612810678264433,0.25,0.2857142857142857
安徽,M04-M05,5,derived_from_value_bins,96,1.0,0.0,1.0,0.2604166666666667,3.552306519802379,0.21203266854450997,-0.2857792658679625,0.3330472158349239,0.1111111111111111,0.4489795918367347
安徽,M04-M05,5,direct_diverging_delta,96,1.0,0.0,1.0,0.5625,1.889781031615013,0.11279863178035085,-0.017879572398759386,0.8385218530612502,0.25,0.7499999999999999
安徽,M05-M06,5,derived_from_value_bins,96,1.0,0.0,1.0,0.875,3.590228571170504,0.2142961876703068,0.36403035381181487,0.8016132957309617,0.3333333333333333,0.631578947368421
安徽,M05-M06,5,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.8524474008510368,0.11057023473375205,0.021317430141447085,0.8430237801323829,0.17647058823529413,0.0
安徽,M06-M07,5,derived_from_value_bins,96,1.0,0.0,1.0,0.6979166666666666,3.1353685033549445,0.18714616740723694,0.3706663989338555,0.8896444418440529,0.5384615384615384,0.7692307692307693
安徽,M06-M07,5,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.523634119026493,0.09094378718214419,-0.2864956987709759,0.8972209459971239,0.17647058823529413,0.631578947368421
安徽,M07-M08,5,derived_from_value_bins,96,1.0,0.0,1.0,0.19791666666666666,2.4613985636539266,0.14691775692605488,-0.20228922747523223,0.5212584070969036,0.0,0.6046511627906976
安徽,M07-M08,5,direct_diverging_delta,96,1.0,0.0,1.0,0.4583333333333333,1.439211626624376,0.08590471573675683,-0.23058824252190493,0.7188495173475598,0.42857142857142855,0.9333333333333333
安徽,M08-M09,5,derived_from_value_bins,96,1.0,0.0,1.0,0.3020833333333333,4.336059555139365,0.2588138926973192,-0.7637776705942124,0.17512600803713033,0.0,0.37735849056603776
安徽,M08-M09,5,direct_diverging_delta,96,1.0,0.0,1.0,0.4895833333333333,1.8720058736697738,0.11173765515800158,-0.5832959759997359,0.8658844223573791,0.0,0.676056338028169
安徽,M09-M10,5,derived_from_value_bins,96,1.0,0.0,1.0,0.5,3.2674352783861784,0.19502906562557473,0.44387659706635824,0.7103662326446993,0.1111111111111111,0.5833333333333334
安徽,M09-M10,5,direct_diverging_delta,96,1.0,0.0,1.0,0.75,1.4044350648131587,0.0838289468912109,0.19859495638802607,0.8815342025071448,0.6666666666666666,0.5
安徽,M10-M11,5,derived_from_value_bins,96,1.0,0.0,1.0,0.6770833333333334,3.2432151977156116,0.1935833997438959,-0.6566556683244279,0.7661760225099439,0.25,0.7555555555555556
安徽,M10-M11,5,direct_diverging_delta,96,1.0,0.0,1.0,0.8229166666666666,2.0664453824354587,0.12334350270641792,-0.7063651574107727,0.9018654929288876,0.1111111111111111,0.0
安徽,M11-M12,5,derived_from_value_bins,96,1.0,0.0,1.0,0.8229166666666666,4.574868355364544,0.2730680869515004,-2.124907472897156,0.7038138044313335,0.05263157894736842,0.5517241379310345
安徽,M11-M12,5,direct_diverging_delta,96,1.0,0.0,1.0,0.9895833333333334,3.4825313002139064,0.20786787422702915,-2.7947096046863233,0.7711786400344351,0.17647058823529413,0.0
安徽,M01-M02,7,derived_from_value_bins,96,1.0,0.0,1.0,0.2604166666666667,2.1152355908985467,0.12625572833830032,-0.29432334082313716,0.5245174200525652,0.05263157894736842,0.6530612244897959
安徽,M01-M02,7,direct_diverging_delta,96,1.0,0.0,1.0,0.6354166666666666,1.1323661337428816,0.06758949763160915,-0.08993037011756766,0.825119997419967,0.25,0.7868852459016393
安徽,M02-M03,7,derived_from_value_bins,96,1.0,0.0,1.0,0.9791666666666666,1.6401967478624027,0.09790126258773393,0.5055433967355268,0.1681829045097083,0.3333333333333333,0.47058823529411764
安徽,M02-M03,7,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.2428502905620598,0.07418415675566574,-0.10674776955119313,0.8643791897157598,0.25,0.6399999999999999
安徽,M03-M04,7,derived_from_value_bins,96,1.0,0.0,1.0,0.9479166666666666,1.7635553889178874,0.10526438333905748,-0.12353559306063078,0.2862135625816335,0.42857142857142855,0.47058823529411764
安徽,M03-M04,7,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.3783050829913623,0.0822692814333429,-0.13923487734956227,0.85366100613889,0.25,0.5853658536585366
安徽,M04-M05,7,derived_from_value_bins,96,1.0,0.0,1.0,0.3958333333333333,2.812490349151856,0.16787398009210194,-0.08722969283671318,0.3380220153523232,0.0,0.5161290322580646
安徽,M04-M05,7,direct_diverging_delta,96,1.0,0.0,1.0,0.875,1.253823652449382,0.07483914280230988,0.16162308282483265,0.8239991263239116,0.3333333333333333,0.5581395348837209
安徽,M05-M06,7,derived_from_value_bins,96,1.0,0.0,1.0,0.9479166666666666,2.4798763226003895,0.14802067091061685,0.5320338386844071,0.7308297516153976,0.42857142857142855,0.7164179104477612
安徽,M05-M06,7,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.3225277717730763,0.07894000450413559,0.4202122195272002,0.932927672610423,0.25,0.7741935483870968
安徽,M06-M07,7,derived_from_value_bins,96,1.0,0.0,1.0,0.7708333333333334,2.7366660564344425,0.1633481242753951,0.4317585752511614,0.8688133358699243,0.17647058823529413,0.5937499999999999
安徽,M06-M07,7,direct_diverging_delta,96,1.0,0.0,1.0,0.8854166666666666,1.1390567462055223,0.06798885179959627,0.2619846366344349,0.9578614949542583,0.1111111111111111,0.8727272727272727
安徽,M07-M08,7,derived_from_value_bins,96,1.0,0.0,1.0,0.2604166666666667,2.0045409901383127,0.1196485080824404,-0.11065096299927273,0.5497146404725889,0.3333333333333333,0.6122448979591836
安徽,M07-M08,7,direct_diverging_delta,96,1.0,0.0,1.0,0.7916666666666666,1.1320487526976646,0.06757055355975396,-0.1807263938486826,0.782819476953174,0.17647058823529413,0.9056603773584906
安徽,M08-M09,7,derived_from_value_bins,96,1.0,0.0,1.0,0.4166666666666667,2.512049697440387,0.14994105882910846,-0.8095968028321914,0.7033798944748008,0.05263157894736842,0.6874999999999999
安徽,M08-M09,7,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.5043170641418315,0.08979077668803756,-0.27415251422577414,0.8079862832785958,0.17647058823529413,0.2222222222222222
安徽,M09-M10,7,derived_from_value_bins,96,1.0,0.0,1.0,0.6145833333333334,2.095357994861921,0.12506925985411954,-0.02958776939277104,0.6879233254229791,0.25,0.5783132530120482
安徽,M09-M10,7,direct_diverging_delta,96,1.0,0.0,1.0,0.8958333333333334,1.120567131491331,0.0668852301593027,-0.05071428697806577,0.9227375875367089,0.3333333333333333,0.9565217391304348
安徽,M10-M11,7,derived_from_value_bins,96,1.0,0.0,1.0,0.8229166666666666,2.3779006825280704,0.14193387435448207,0.15281566787989223,0.8581106925399336,0.6666666666666666,0.7384615384615384
安徽,M10-M11,7,direct_diverging_delta,96,1.0,0.0,1.0,1.0,1.6350622999965996,0.09759479390987068,-0.8260335942264952,0.9552877088184699,0.17647058823529413,0.8
安徽,M11-M12,7,derived_from_value_bins,96,1.0,0.0,1.0,0.9375,3.5032318466009946,0.209103463573364,-2.170726605135136,0.7110216371842312,0.17647058823529413,0.6
安徽,M11-M12,7,direct_diverging_delta,96,1.0,0.0,1.0,1.0,2.7506584450185425,0.16418331219464133,-2.146505571934472,0.849052326714749,0.17647058823529413,0.0
安徽,M01-M02,9,derived_from_value_bins,96,1.0,0.0,1.0,0.3125,1.8618013902282733,0.11112856249013688,0.3250834468384493,0.4987458833088779,0.05263157894736842,0.5555555555555556
安徽,M01-M02,9,direct_diverging_delta,96,1.0,0.0,1.0,0.6770833333333334,0.8997339920734436,0.053703980288882916,0.14829846243225597,0.8304948506105604,0.25,0.6956521739130436
安徽,M02-M03,9,derived_from_value_bins,96,1.0,0.0,1.0,0.9479166666666666,2.0136909063752646,0.12019465497203584,-0.5465996398403152,0.5402691571140161,0.17647058823529413,0.6122448979591836
安徽,M02-M03,9,direct_diverging_delta,96,1.0,0.0,1.0,1.0,0.9425314791678124,0.056258507986600585,0.0871594197335468,0.8169394866185178,0.6666666666666666,0.8
安徽,M03-M04,9,derived_from_value_bins,96,1.0,0.0,1.0,0.9791666666666666,2.105766452173229,0.1256905274634448,0.28374558238807995,0.4060616491316138,0.1111111111111111,0.49056603773584906
安徽,M03-M04,9,direct_diverging_delta,96,1.0,0.0,1.0,1.0,0.8892452504065816,0.05307792060824971,-0.08937302867634446,0.707825799893672,0.8181818181818182,0.7027027027027027
安徽,M04-M05,9,derived_from_value_bins,96,1.0,0.0,1.0,0.4791666666666667,1.901558895092234,0.11350163750604116,0.08247079693358546,0.6238885681405171,0.1111111111111111,0.5714285714285714
安徽,M04-M05,9,direct_diverging_delta,96,1.0,0.0,1.0,0.8958333333333334,0.9326207497835162,0.05566694912565755,0.10622102874347782,0.8494391803491197,1.0,0.5882352941176471
